key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,heroTitle,herName,positionType,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,intelligence,HeroRating,attack,physiqueDef,spiritDef,exemptPhysiqueDef,exemptSpiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attrData,precentAttrData,growUp,attrDesc,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,sortNum,physiqueAttack,spiritAttack,pAttackGrowUp,sAttackGrowUp,ff1,ff2
200004_6,,200004_6,200004_7,,-1,200004,2,魔礼海,head_org/Head_org_MoLiHai,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_MoLiHai,,,2,4,704022,1,,,,,300,持国天王,JiaoBiao_FuZhu_01,192,后排法术祭司，擅长于控制敌人,青，海，红，寿，魔家四兄弟,63,,6,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",28619,6573,1824,2280,1,能量_1000;生命_433;物理攻击_79;法术攻击_99;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_28619;物攻成长_5258;法攻成长_6573;物防成长_1824;法防成长_2280,,20000400_1,20000401_1,20000402_1,20000403_1,20000404_1,,,200004_1,,1400000,sound_200004_1_1.mp3,0.77,,,,11,,,,0.5,standby,Sound_200004_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,28,79,99,5258,6573,,法术
200004_7,,200004_7,,,-1,200004,2,魔礼海,head_org/Head_org_MoLiHai,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_MoLiHai,,,2,4,704022,1,,,,,,持国天王,JiaoBiao_FuZhu_01,312,后排法术祭司，擅长于控制敌人,青，海，红，寿，魔家四兄弟,63,,7,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",33384,7668,2128,2660,1,能量_1000;生命_433;物理攻击_79;法术攻击_99;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_33384;物攻成长_6134;法攻成长_7668;物防成长_2128;法防成长_2660,,20000400_1,20000401_1,20000402_1,20000403_1,20000404_1,,,200004_1,,1800000,sound_200004_1_1.mp3,0.77,,,,11,,,,0.5,standby,Sound_200004_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,28,79,99,6134,7668,,法术
200010_1,,200010_1,200010_2,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,20,乾坤童子,JiaoBiao_ZhanShi_01,8,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,1,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",20171,1575,672,840,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_20171;物攻成长_1575;法攻成长_1344;物防成长_672;法防成长_840,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,50000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,1575,1344,,物理
200010_2,,200010_2,200010_3,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,30,乾坤童子,JiaoBiao_ZhanShi_01,21,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,2,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",29270,2286,975,1219,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_29270;物攻成长_2286;法攻成长_1951;物防成长_975;法防成长_1219,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,100000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,2286,1951,,物理
200010_3,,200010_3,200010_4,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,80,乾坤童子,JiaoBiao_ZhanShi_01,36,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,3,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",37099,2898,1236,1545,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_37099;物攻成长_2898;法攻成长_2473;物防成长_1236;法防成长_1545,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,300000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,2898,2473,,物理
200010_4,,200010_4,200010_5,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,1,140,160,乾坤童子,JiaoBiao_ZhanShi_01,70,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,4,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",49300,3851,1643,2054,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_49300;物攻成长_3851;法攻成长_3286;物防成长_1643;法防成长_2054,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,600000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,3851,3286,道行天尊,物理
200010_5,,200010_5,200010_6,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,240,乾坤童子,JiaoBiao_ZhanShi_01,120,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,5,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",61643,4815,2054,2568,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_61643;物攻成长_4815;法攻成长_4109;物防成长_2054;法防成长_2568,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,1000000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,4815,4109,,物理
200010_6,,200010_6,200010_7,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,360,乾坤童子,JiaoBiao_ZhanShi_01,216,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,6,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",74057,5785,2468,3085,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_74057;物攻成长_5785;法攻成长_4937;物防成长_2468;法防成长_3085,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,1400000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,5785,4937,,物理
200010_7,,200010_7,,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,,,,1,704023,1,,,,,,乾坤童子,JiaoBiao_ZhanShi_01,360,前排物理力士，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,7,1000,1170,15,7,91,39,48,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",86400,6750,2880,3600,,能量_1000;生命_1170;物理攻击_91;法术攻击_78;物理防御_39;法术防御_48;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_86400;物攻成长_6750;法攻成长_5760;物防成长_2880;法防成长_3600,,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,1800000,sound_200010_1_1.mp3,1.08,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,物理/近战/肉盾/控制;0.47;0.7;0.56,15,91,78,6750,5760,,物理
204005_1,,204005_1,204005_2,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,20,水元修士,JiaoBiao_FuZhu_01,8,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,1,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",5297,1216,337,422,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_5297;物攻成长_973;法攻成长_1216;物防成长_337;法防成长_422,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,50000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,973,1216,,法术
204005_2,,204005_2,204005_3,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,1,30,30,水元修士,JiaoBiao_FuZhu_01,21,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,2,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",9027,2073,575,719,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_9027;物攻成长_1658;法攻成长_2073;物防成长_575;法防成长_719,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,100000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,1658,2073,高友乾,法术
204005_3,,204005_3,204005_4,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,60,水元修士,JiaoBiao_FuZhu_01,36,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,3,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",12444,2858,793,991,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_12444;物攻成长_2286;法攻成长_2858;物防成长_793;法防成长_991,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,300000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,2286,2858,,法术
204005_4,,204005_4,204005_5,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,120,水元修士,JiaoBiao_FuZhu_01,60,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,4,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",16582,3808,1057,1321,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_16582;物攻成长_3047;法攻成长_3808;物防成长_1057;法防成长_1321,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,600000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,3047,3808,,法术
204005_5,,204005_5,204005_6,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,180,水元修士,JiaoBiao_FuZhu_01,96,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,5,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",20720,4759,1320,1651,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_20720;物攻成长_3807;法攻成长_4759;物防成长_1320;法防成长_1651,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,1000000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,3807,4759,,法术
204005_6,,204005_6,204005_7,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,260,水元修士,JiaoBiao_FuZhu_01,168,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,6,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",24889,5716,1586,1983,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_24889;物攻成长_4573;法攻成长_5716;物防成长_1586;法防成长_1983,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,1400000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,4573,5716,,法术
204005_7,,204005_7,,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,,,2,4,704024,1,,,,,,水元修士,JiaoBiao_FuZhu_01,272,后排法术祭司，擅长于治疗同伴及控制削弱敌方,与李兴霸，杨森，王魔并称九龙岛四圣,76,,7,1000,361,10,5,82,23,28,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",29027,6667,1850,2313,1,能量_1000;生命_361;物理攻击_66;法术攻击_82;物理防御_23;法术防御_28;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_29027;物攻成长_5333;法攻成长_6667;物防成长_1850;法防成长_2313,,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,1800000,Sound_204005_1_01.mp3,0.72,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,法术/远程/控制;0.57;0.26;0.7,40,66,82,5333,6667,,法术
201007_1,,201007_1,201007_2,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,20,风吼阵主,JiaoBiao_CiKe_01,8,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,1,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",8620,1697,431,538,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_8620;物攻成长_1697;法攻成长_1293;物防成长_431;法防成长_538,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,50000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,1697,1293,,物理
201007_2,,201007_2,201007_3,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,30,风吼阵主,JiaoBiao_CiKe_01,21,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,2,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",13557,2669,677,847,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_13557;物攻成长_2669;法攻成长_2033;物防成长_677;法防成长_847,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,100000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,2669,2033,,物理
201007_3,,201007_3,201007_4,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,1,60,70,风吼阵主,JiaoBiao_CiKe_01,36,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,3,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",17906,3525,895,1119,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_17906;物攻成长_3525;法攻成长_2686;物防成长_895;法防成长_1119,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,300000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,3525,2686,董天君,物理
201007_4,,201007_4,201007_5,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,140,风吼阵主,JiaoBiao_CiKe_01,65,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,4,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",23823,4690,1191,1488,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_23823;物攻成长_4690;法攻成长_3573;物防成长_1191;法防成长_1488,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,600000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,4690,3573,,物理
201007_5,,201007_5,201007_6,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,210,风吼阵主,JiaoBiao_CiKe_01,108,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,5,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",29779,5862,1488,1861,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_29779;物攻成长_5862;法攻成长_4466;物防成长_1488;法防成长_1861,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,1000000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,5862,4466,,物理
201007_6,,201007_6,201007_7,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,300,风吼阵主,JiaoBiao_CiKe_01,192,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,6,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",35774,7043,1788,2235,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_35774;物攻成长_7043;法攻成长_5366;物防成长_1788;法防成长_2235,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,1400000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,7043,5366,,物理
201007_7,,201007_7,,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,,,,2,704025,1,,,,,,风吼阵主,JiaoBiao_CiKe_01,312,前排物理行者，能对敌方群体造成高额的持续伤害,金鳌岛十天君之一,17,,7,1000,542,12,6,106,27,33,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",41730,8215,2086,2608,,能量_1000;生命_542;物理攻击_106;法术攻击_81;物理防御_27;法术防御_33;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_41730;物攻成长_8215;法攻成长_6259;物防成长_2086;法防成长_2608,,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,1800000,Sound_201007_1_01.mp3,0.9,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,物理/近战/爆发;0.54;0.42;0.42,28,106,81,8215,6259,,物理
