key,Remarks,id,nextId,quality,equip1,equip2,equip3,equip4,equip5,equip6,life,attack,physiqueDef,spiritDef,lifeReceive,energyReceive,critical,toughness,hit,dodge,criticalHurt,attrData,precentAttrData,attrDesc,qualityName,careerName,beizhu,careerIcon,qualityBg,playerQualityBg
204006_19,,204006_19,,18,700111,700024,700084,700165,700180,700095,,,,,,,,,,,,生命_24480;物理攻击_1912;物理防御_816;法术攻击_1632;法术防御_1020;生命回复_22833;能量回复_500,,,橙色+5,力士,物理力士4,JiaoBiao_ZhanShi_01,bg_head_ChengSe_05,
200001_1,,200001_1,200001_2,,700136,700025,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_36;物理防御_9;法术攻击_25;法术防御_7;生命回复_79;能量回复_8,,,白色,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_BaiSe,
200001_2,,200001_2,200001_3,1,700137,700026,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_360;物理防御_92;法术攻击_259;法术防御_73;生命回复_795;能量回复_83,,,绿色,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LvSe,
200001_3,,200001_3,200001_4,2,700138,700027,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_648;物理防御_165;法术攻击_466;法术防御_132;生命回复_1432;能量回复_150,,,绿色+1,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LvSe_01,
200001_4,,200001_4,200001_5,3,700139,700028,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_864;物理防御_220;法术攻击_622;法术防御_176;生命回复_1910;能量回复_200,,,绿色+2,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LvSe_02,
200001_5,,200001_5,200001_6,4,700140,700029,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_1008;物理防御_257;法术攻击_725;法术防御_206;生命回复_2228;能量回复_233,,,蓝色,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LanSe,
200001_6,,200001_6,200001_7,5,700141,700030,700065,700151,700183,700096,,,,,,,,,,,,生命_4224;物理攻击_1188;物理防御_303;法术攻击_855;法术防御_242;生命回复_2626;能量回复_275,,,蓝色+1,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LanSe_01,
200001_7,,200001_7,200001_8,6,700141,700030,700066,700153,700183,700097,,,,,,,,,,,,生命_4992;物理攻击_1404;物理防御_358;法术攻击_1010;法术防御_287;生命回复_3104;能量回复_325,,,蓝色+2,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LanSe_02,
200001_8,,200001_8,200001_9,7,700142,700031,700066,700153,700185,700097,,,,,,,,,,,,生命_5504;物理攻击_1548;物理防御_395;法术攻击_1114;法术防御_316;生命回复_3422;能量回复_358,,,蓝色+3,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_LanSe_03,
200001_9,,200001_9,200001_10,8,700142,700031,700067,700153,700185,700097,,,,,,,,,,,,生命_5888;物理攻击_1656;物理防御_423;法术攻击_1192;法术防御_338;生命回复_3661;能量回复_383,,,紫色,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ZiSe,
200001_10,,200001_10,200001_11,9,700143,700032,700067,700153,700185,700097,,,,,,,,,,,,生命_6144;物理攻击_1728;物理防御_441;法术攻击_1244;法术防御_353;生命回复_3820;能量回复_400,,,紫色+1,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_01,
200001_11,,200001_11,200001_12,10,700143,700032,700068,700154,700185,700098,,,,,,,,,,,,生命_6400;物理攻击_1800;物理防御_460;法术攻击_1296;法术防御_368;生命回复_3979;能量回复_416,,,紫色+2,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_02,
200001_12,,200001_12,200001_13,11,700144,700033,700068,700154,700186,700098,,,,,,,,,,,,生命_6784;物理攻击_1908;物理防御_487;法术攻击_1373;法术防御_390;生命回复_4218;能量回复_441,,,紫色+3,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_03,
200001_13,,200001_13,200001_14,12,700144,700033,700069,700154,700186,700098,,,,,,,,,,,,生命_7168;物理攻击_2016;物理防御_515;法术攻击_1451;法术防御_412;生命回复_4457;能量回复_466,,,紫色+4,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_04,
200001_14,,200001_14,200001_15,13,700145,700034,700069,700155,700186,700098,,,,,,,,,,,,生命_7680;物理攻击_2160;物理防御_552;法术攻击_1555;法术防御_441;生命回复_4775;能量回复_500,,,橙色,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe,
200001_15,,200001_15,200001_16,14,700145,700034,700070,700155,700186,700099,,,,,,,,,,,,生命_8320;物理攻击_2340;物理防御_598;法术攻击_1684;法术防御_478;生命回复_5173;能量回复_500,,,橙色+1,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_01,
200001_16,,200001_16,200001_17,15,700146,700035,700070,700155,700187,700099,,,,,,,,,,,,生命_8960;物理攻击_2520;物理防御_644;法术攻击_1814;法术防御_515;生命回复_5571;能量回复_500,,,橙色+2,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_02,
200001_17,,200001_17,200001_18,16,700146,700035,700071,700156,700187,700099,,,,,,,,,,,,生命_9600;物理攻击_2700;物理防御_690;法术攻击_1944;法术防御_552;生命回复_5969;能量回复_500,,,橙色+3,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_03,
200001_18,,200001_18,200001_19,17,700147,700036,700071,700156,700188,700099,,,,,,,,,,,,生命_10240;物理攻击_2880;物理防御_736;法术攻击_2073;法术防御_588;生命回复_6367;能量回复_500,,,橙色+4,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_04,
200001_19,,200001_19,,18,700147,700036,700072,700156,700188,700099,,,,,,,,,,,,生命_10880;物理攻击_3060;物理防御_782;法术攻击_2203;法术防御_625;生命回复_6765;能量回复_500,,,橙色+5,射手,物理符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_05,
200003_1,,200003_1,200003_2,,700100,700013,700073,700157,700174,700091,,,,,,,,,,,,生命_288;物理攻击_22;物理防御_12;法术攻击_19;法术防御_9;生命回复_268;能量回复_8,,,白色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_BaiSe,
200003_2,,200003_2,200003_3,1,700101,700014,700074,700158,700174,700091,,,,,,,,,,,,生命_2880;物理攻击_225;物理防御_120;法术攻击_192;法术防御_96;生命回复_2686;能量回复_83,,,绿色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe,
200003_3,,200003_3,200003_4,2,700102,700015,700075,700158,700175,700091,,,,,,,,,,,,生命_5184;物理攻击_405;物理防御_216;法术攻击_345;法术防御_172;生命回复_4835;能量回复_150,,,绿色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_01,
200003_4,,200003_4,200003_5,3,700103,700016,700076,700159,700175,700092,,,,,,,,,,,,生命_6912;物理攻击_540;物理防御_288;法术攻击_460;法术防御_230;生命回复_6447;能量回复_200,,,绿色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_02,
200003_5,,200003_5,200003_6,4,700104,700017,700077,700160,700176,700092,,,,,,,,,,,,生命_8064;物理攻击_630;物理防御_336;法术攻击_537;法术防御_268;生命回复_7521;能量回复_233,,,蓝色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe,
200003_6,,200003_6,200003_7,5,700105,700018,700077,700160,700176,700092,,,,,,,,,,,,生命_9504;物理攻击_742;物理防御_396;法术攻击_633;法术防御_316;生命回复_8864;能量回复_275,,,蓝色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_01,
200003_7,,200003_7,200003_8,6,700105,700018,700078,700161,700176,700093,,,,,,,,,,,,生命_11232;物理攻击_877;物理防御_468;法术攻击_748;法术防御_374;生命回复_10476;能量回复_325,,,蓝色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_02,
200003_8,,200003_8,200003_9,7,700106,700019,700078,700161,700177,700093,,,,,,,,,,,,生命_12384;物理攻击_967;物理防御_516;法术攻击_825;法术防御_412;生命回复_11550;能量回复_358,,,蓝色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_03,
200003_9,,200003_9,200003_10,8,700106,700019,700079,700161,700177,700093,,,,,,,,,,,,生命_13248;物理攻击_1035;物理防御_552;法术攻击_883;法术防御_441;生命回复_12356;能量回复_383,,,紫色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe,
200003_10,,200003_10,200003_11,9,700107,700020,700079,700161,700177,700093,,,,,,,,,,,,生命_13824;物理攻击_1080;物理防御_576;法术攻击_921;法术防御_460;生命回复_12894;能量回复_400,,,紫色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_01,
200003_11,,200003_11,200003_12,10,700107,700020,700080,700162,700177,700094,,,,,,,,,,,,生命_14400;物理攻击_1125;物理防御_600;法术攻击_960;法术防御_480;生命回复_13431;能量回复_416,,,紫色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_02,
200003_12,,200003_12,200003_13,11,700108,700021,700080,700162,700178,700094,,,,,,,,,,,,生命_15264;物理攻击_1192;物理防御_636;法术攻击_1017;法术防御_508;生命回复_14237;能量回复_441,,,紫色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_03,
200003_13,,200003_13,200003_14,12,700108,700021,700081,700162,700178,700094,,,,,,,,,,,,生命_16128;物理攻击_1260;物理防御_672;法术攻击_1075;法术防御_537;生命回复_15043;能量回复_466,,,紫色+4,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_04,
200003_14,,200003_14,200003_15,13,700109,700022,700081,700164,700178,700094,,,,,,,,,,,,生命_17280;物理攻击_1350;物理防御_720;法术攻击_1152;法术防御_576;生命回复_16117;能量回复_500,,,橙色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe,
200003_15,,200003_15,200003_16,14,700109,700022,700082,700164,700178,700095,,,,,,,,,,,,生命_18720;物理攻击_1462;物理防御_780;法术攻击_1248;法术防御_624;生命回复_17460;能量回复_500,,,橙色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_01,
200003_16,,200003_16,200003_17,15,700110,700023,700082,700164,700179,700095,,,,,,,,,,,,生命_20160;物理攻击_1575;物理防御_840;法术攻击_1344;法术防御_672;生命回复_18803;能量回复_500,,,橙色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_02,
200003_17,,200003_17,200003_18,16,700110,700023,700083,700165,700179,700095,,,,,,,,,,,,生命_21600;物理攻击_1687;物理防御_900;法术攻击_1440;法术防御_720;生命回复_20146;能量回复_500,,,橙色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_03,
200003_18,,200003_18,200003_19,17,700111,700024,700083,700165,700180,700095,,,,,,,,,,,,生命_23040;物理攻击_1800;物理防御_960;法术攻击_1536;法术防御_768;生命回复_21490;能量回复_500,,,橙色+4,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_04,
200003_19,,200003_19,,18,700111,700024,700084,700165,700180,700095,,,,,,,,,,,,生命_24480;物理攻击_1912;物理防御_1020;法术攻击_1632;法术防御_816;生命回复_22833;能量回复_500,,,橙色+5,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_05,
202005_1,,202005_1,202005_2,,700136,700025,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_25;物理防御_7;法术攻击_35;法术防御_9;生命回复_79;能量回复_8,,,白色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_BaiSe,
202005_2,,202005_2,202005_3,1,700137,700026,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_259;物理防御_73;法术攻击_352;法术防御_92;生命回复_795;能量回复_83,,,绿色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe,
202005_3,,202005_3,202005_4,2,700138,700027,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_466;物理防御_132;法术攻击_635;法术防御_165;生命回复_1432;能量回复_150,,,绿色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe_01,
202005_4,,202005_4,202005_5,3,700139,700028,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_622;物理防御_176;法术攻击_846;法术防御_220;生命回复_1910;能量回复_200,,,绿色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe_02,
202005_5,,202005_5,202005_6,4,700140,700029,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_725;物理防御_206;法术攻击_987;法术防御_257;生命回复_2228;能量回复_233,,,蓝色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe,
202005_6,,202005_6,202005_7,5,700141,700030,700065,700151,700183,700096,,,,,,,,,,,,生命_4224;物理攻击_855;物理防御_242;法术攻击_1164;法术防御_303;生命回复_2626;能量回复_275,,,蓝色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_01,
202005_7,,202005_7,202005_8,6,700141,700030,700066,700153,700183,700097,,,,,,,,,,,,生命_4992;物理攻击_1010;物理防御_287;法术攻击_1375;法术防御_358;生命回复_3104;能量回复_325,,,蓝色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_02,
202005_8,,202005_8,202005_9,7,700142,700031,700066,700153,700185,700097,,,,,,,,,,,,生命_5504;物理攻击_1114;物理防御_316;法术攻击_1517;法术防御_395;生命回复_3422;能量回复_358,,,蓝色+3,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_03,
202005_9,,202005_9,202005_10,8,700142,700031,700067,700153,700185,700097,,,,,,,,,,,,生命_5888;物理攻击_1192;物理防御_338;法术攻击_1622;法术防御_423;生命回复_3661;能量回复_383,,,紫色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe,
202005_10,,202005_10,202005_11,9,700143,700032,700067,700153,700185,700097,,,,,,,,,,,,生命_6144;物理攻击_1244;物理防御_353;法术攻击_1693;法术防御_441;生命回复_3820;能量回复_400,,,紫色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_01,
202005_11,,202005_11,202005_12,10,700143,700032,700068,700154,700185,700098,,,,,,,,,,,,生命_6400;物理攻击_1296;物理防御_368;法术攻击_1764;法术防御_460;生命回复_3979;能量回复_416,,,紫色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_02,
202005_12,,202005_12,202005_13,11,700144,700033,700068,700154,700186,700098,,,,,,,,,,,,生命_6784;物理攻击_1373;物理防御_390;法术攻击_1869;法术防御_487;生命回复_4218;能量回复_441,,,紫色+3,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_03,
202005_13,,202005_13,202005_14,12,700144,700033,700069,700154,700186,700098,,,,,,,,,,,,生命_7168;物理攻击_1451;物理防御_412;法术攻击_1975;法术防御_515;生命回复_4457;能量回复_466,,,紫色+4,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe_04,
202005_14,,202005_14,202005_15,13,700145,700034,700069,700155,700186,700098,,,,,,,,,,,,生命_7680;物理攻击_1555;物理防御_441;法术攻击_2116;法术防御_552;生命回复_4775;能量回复_500,,,橙色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe,
202005_15,,202005_15,202005_16,14,700145,700034,700070,700155,700186,700099,,,,,,,,,,,,生命_8320;物理攻击_1684;物理防御_478;法术攻击_2293;法术防御_598;生命回复_5173;能量回复_500,,,橙色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_01,
202005_16,,202005_16,202005_17,15,700146,700035,700070,700155,700187,700099,,,,,,,,,,,,生命_8960;物理攻击_1814;物理防御_515;法术攻击_2469;法术防御_644;生命回复_5571;能量回复_500,,,橙色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_02,
202005_17,,202005_17,202005_18,16,700146,700035,700071,700156,700187,700099,,,,,,,,,,,,生命_9600;物理攻击_1944;物理防御_552;法术攻击_2646;法术防御_690;生命回复_5969;能量回复_500,,,橙色+3,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_03,
202005_18,,202005_18,202005_19,17,700147,700036,700071,700156,700188,700099,,,,,,,,,,,,生命_10240;物理攻击_2073;物理防御_588;法术攻击_2822;法术防御_736;生命回复_6367;能量回复_500,,,橙色+4,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_04,
202005_19,,202005_19,,18,700147,700036,700072,700156,700188,700099,,,,,,,,,,,,生命_10880;物理攻击_2203;物理防御_625;法术攻击_2998;法术防御_782;生命回复_6765;能量回复_500,,,橙色+5,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ChengSe_05,
200009_1,,200009_1,200009_2,,700100,700013,700073,700157,700174,700091,,,,,,,,,,,,生命_288;物理攻击_22;物理防御_12;法术攻击_19;法术防御_9;生命回复_268;能量回复_8,,,白色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_BaiSe,
200009_2,,200009_2,200009_3,1,700101,700014,700074,700158,700174,700091,,,,,,,,,,,,生命_2880;物理攻击_225;物理防御_120;法术攻击_192;法术防御_96;生命回复_2686;能量回复_83,,,绿色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe,
200009_3,,200009_3,200009_4,2,700102,700015,700075,700158,700175,700091,,,,,,,,,,,,生命_5184;物理攻击_405;物理防御_216;法术攻击_345;法术防御_172;生命回复_4835;能量回复_150,,,绿色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_01,
200009_4,,200009_4,200009_5,3,700103,700016,700076,700159,700175,700092,,,,,,,,,,,,生命_6912;物理攻击_540;物理防御_288;法术攻击_460;法术防御_230;生命回复_6447;能量回复_200,,,绿色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_02,
200009_5,,200009_5,200009_6,4,700104,700017,700077,700160,700176,700092,,,,,,,,,,,,生命_8064;物理攻击_630;物理防御_336;法术攻击_537;法术防御_268;生命回复_7521;能量回复_233,,,蓝色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe,
200009_6,,200009_6,200009_7,5,700105,700018,700077,700160,700176,700092,,,,,,,,,,,,生命_9504;物理攻击_742;物理防御_396;法术攻击_633;法术防御_316;生命回复_8864;能量回复_275,,,蓝色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_01,
200009_7,,200009_7,200009_8,6,700105,700018,700078,700161,700176,700093,,,,,,,,,,,,生命_11232;物理攻击_877;物理防御_468;法术攻击_748;法术防御_374;生命回复_10476;能量回复_325,,,蓝色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_02,
200009_8,,200009_8,200009_9,7,700106,700019,700078,700161,700177,700093,,,,,,,,,,,,生命_12384;物理攻击_967;物理防御_516;法术攻击_825;法术防御_412;生命回复_11550;能量回复_358,,,蓝色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_03,
200009_9,,200009_9,200009_10,8,700106,700019,700079,700161,700177,700093,,,,,,,,,,,,生命_13248;物理攻击_1035;物理防御_552;法术攻击_883;法术防御_441;生命回复_12356;能量回复_383,,,紫色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe,
200009_10,,200009_10,200009_11,9,700107,700020,700079,700161,700177,700093,,,,,,,,,,,,生命_13824;物理攻击_1080;物理防御_576;法术攻击_921;法术防御_460;生命回复_12894;能量回复_400,,,紫色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_01,
200009_11,,200009_11,200009_12,10,700107,700020,700080,700162,700177,700094,,,,,,,,,,,,生命_14400;物理攻击_1125;物理防御_600;法术攻击_960;法术防御_480;生命回复_13431;能量回复_416,,,紫色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_02,
200009_12,,200009_12,200009_13,11,700108,700021,700080,700162,700178,700094,,,,,,,,,,,,生命_15264;物理攻击_1192;物理防御_636;法术攻击_1017;法术防御_508;生命回复_14237;能量回复_441,,,紫色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_03,
200009_13,,200009_13,200009_14,12,700108,700021,700081,700162,700178,700094,,,,,,,,,,,,生命_16128;物理攻击_1260;物理防御_672;法术攻击_1075;法术防御_537;生命回复_15043;能量回复_466,,,紫色+4,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_04,
200009_14,,200009_14,200009_15,13,700109,700022,700081,700164,700178,700094,,,,,,,,,,,,生命_17280;物理攻击_1350;物理防御_720;法术攻击_1152;法术防御_576;生命回复_16117;能量回复_500,,,橙色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe,
200009_15,,200009_15,200009_16,14,700109,700022,700082,700164,700178,700095,,,,,,,,,,,,生命_18720;物理攻击_1462;物理防御_780;法术攻击_1248;法术防御_624;生命回复_17460;能量回复_500,,,橙色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_01,
