key,remarks,id,planId,quality,levelNeed,costType,costCount,itemsNeedStr,attrData,precentAttrData
10183_5,,10183_5,10183,5,60,,43000,806519:5;806520:6,物理防御_200;生命_1000,
10183_6,,10183_6,10183,6,70,,64500,806521:8;806522:10;806523:12,物理防御_240;生命_1200,
10183_7,,10183_7,10183,7,80,,64500,806523:12;806524:14;806525:16,物理防御_280;生命_1400,
10183_8,,10183_8,10183,8,90,,64500,806526:18;806527:20;806528:22,物理防御_320;生命_1600,
10184_0,,10184_0,10184,,10,,1000,806511:1,,
10184_1,,10184_1,10184,1,20,,1200,806512:1,法术防御_50;生命_200,
10184_2,,10184_2,10184,2,30,,3000,806513:1;806514:1,法术防御_100;生命_400,
10184_3,,10184_3,10184,3,40,,3700,806515:1;806516:2,法术防御_150;生命_600,
10184_4,,10184_4,10184,4,50,,24000,806517:3;806518:4,法术防御_200;生命_800,
10184_5,,10184_5,10184,5,60,,43000,806519:5;806520:6,法术防御_250;生命_1000,
10184_6,,10184_6,10184,6,70,,64500,806521:8;806522:10;806523:12,法术防御_300;生命_1200,
10184_7,,10184_7,10184,7,80,,64500,806523:12;806524:14;806525:16,法术防御_350;生命_1400,
10184_8,,10184_8,10184,8,90,,64500,806526:18;806527:20;806528:22,法术防御_400;生命_1600,
10185_0,,10185_0,10185,,10,,1000,806511:1,,
10185_1,,10185_1,10185,1,20,,1200,806512:1,物理攻击_110;法术攻击_144,
10185_2,,10185_2,10185,2,30,,3000,806513:1;806514:1,物理攻击_220;法术攻击_288,
10185_3,,10185_3,10185,3,40,,3700,806515:1;806516:2,物理攻击_331;法术攻击_432,
10185_4,,10185_4,10185,4,50,,24000,806517:3;806518:4,物理攻击_441;法术攻击_576,
10185_5,,10185_5,10185,5,60,,43000,806519:5;806520:6,物理攻击_552;法术攻击_720,
10185_6,,10185_6,10185,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_662;法术攻击_864,
10185_7,,10185_7,10185,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_772;法术攻击_1008,
10185_8,,10185_8,10185,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_883;法术攻击_1152,
10186_0,,10186_0,10186,,10,,1000,806511:1,,
10186_1,,10186_1,10186,1,20,,1200,806512:1,生命_435,
10186_2,,10186_2,10186,2,30,,3000,806513:1;806514:1,生命_870,
10186_3,,10186_3,10186,3,40,,3700,806515:1;806516:2,生命_1305,
10186_4,,10186_4,10186,4,50,,24000,806517:3;806518:4,生命_1740,
10186_5,,10186_5,10186,5,60,,43000,806519:5;806520:6,生命_2175,
10186_6,,10186_6,10186,6,70,,64500,806521:8;806522:10;806523:12,生命_2610,
10186_7,,10186_7,10186,7,80,,64500,806523:12;806524:14;806525:16,生命_3045,
10186_8,,10186_8,10186,8,90,,64500,806526:18;806527:20;806528:22,生命_3480,
10187_0,,10187_0,10187,,10,,1000,806511:1,,
10187_1,,10187_1,10187,1,20,,1200,806512:1,物理防御_54;生命_217,
10187_2,,10187_2,10187,2,30,,3000,806513:1;806514:1,物理防御_108;生命_435,
10187_3,,10187_3,10187,3,40,,3700,806515:1;806516:2,物理防御_162;生命_652,
10187_4,,10187_4,10187,4,50,,24000,806517:3;806518:4,物理防御_216;生命_870,
10187_5,,10187_5,10187,5,60,,43000,806519:5;806520:6,物理防御_270;生命_1087,
10187_6,,10187_6,10187,6,70,,64500,806521:8;806522:10;806523:12,物理防御_324;生命_1305,
10187_7,,10187_7,10187,7,80,,64500,806523:12;806524:14;806525:16,物理防御_378;生命_1522,
10187_8,,10187_8,10187,8,90,,64500,806526:18;806527:20;806528:22,物理防御_432;生命_1740,
10188_0,,10188_0,10188,,10,,1000,806511:1,,
10188_1,,10188_1,10188,1,20,,1200,806512:1,法术防御_43;生命_217,
10188_2,,10188_2,10188,2,30,,3000,806513:1;806514:1,法术防御_86;生命_435,
10188_3,,10188_3,10188,3,40,,3700,806515:1;806516:2,法术防御_129;生命_652,
10188_4,,10188_4,10188,4,50,,24000,806517:3;806518:4,法术防御_172;生命_870,
10188_5,,10188_5,10188,5,60,,43000,806519:5;806520:6,法术防御_216;生命_1087,
10188_6,,10188_6,10188,6,70,,64500,806521:8;806522:10;806523:12,法术防御_259;生命_1305,
10188_7,,10188_7,10188,7,80,,64500,806523:12;806524:14;806525:16,法术防御_302;生命_1522,
10188_8,,10188_8,10188,8,90,,64500,806526:18;806527:20;806528:22,法术防御_345;生命_1740,
10189_0,,10189_0,10189,,10,,1000,806511:1,,
10189_1,,10189_1,10189,1,20,,1200,806512:1,物理攻击_115;法术攻击_150,
10189_2,,10189_2,10189,2,30,,3000,806513:1;806514:1,物理攻击_230;法术攻击_300,
10189_3,,10189_3,10189,3,40,,3700,806515:1;806516:2,物理攻击_345;法术攻击_450,
10189_4,,10189_4,10189,4,50,,24000,806517:3;806518:4,物理攻击_460;法术攻击_600,
10189_5,,10189_5,10189,5,60,,43000,806519:5;806520:6,物理攻击_576;法术攻击_750,
10189_6,,10189_6,10189,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_691;法术攻击_900,
10189_7,,10189_7,10189,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_806;法术攻击_1050,
10189_8,,10189_8,10189,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_921;法术攻击_1200,
10190_0,,10190_0,10190,,10,,1000,806511:1,,
10190_1,,10190_1,10190,1,20,,1200,806512:1,生命_415,
10190_2,,10190_2,10190,2,30,,3000,806513:1;806514:1,生命_830,
10190_3,,10190_3,10190,3,40,,3700,806515:1;806516:2,生命_1245,
10190_4,,10190_4,10190,4,50,,24000,806517:3;806518:4,生命_1660,
10190_5,,10190_5,10190,5,60,,43000,806519:5;806520:6,生命_2075,
10190_6,,10190_6,10190,6,70,,64500,806521:8;806522:10;806523:12,生命_2490,
10190_7,,10190_7,10190,7,80,,64500,806523:12;806524:14;806525:16,生命_2905,
10190_8,,10190_8,10190,8,90,,64500,806526:18;806527:20;806528:22,生命_3320,
10191_0,,10191_0,10191,,10,,1000,806511:1,,
10191_1,,10191_1,10191,1,20,,1200,806512:1,物理防御_52;生命_207,
10191_2,,10191_2,10191,2,30,,3000,806513:1;806514:1,物理防御_104;生命_415,
10191_3,,10191_3,10191,3,40,,3700,806515:1;806516:2,物理防御_156;生命_622,
10191_4,,10191_4,10191,4,50,,24000,806517:3;806518:4,物理防御_208;生命_830,
10191_5,,10191_5,10191,5,60,,43000,806519:5;806520:6,物理防御_260;生命_1037,
10191_6,,10191_6,10191,6,70,,64500,806521:8;806522:10;806523:12,物理防御_312;生命_1245,
10191_7,,10191_7,10191,7,80,,64500,806523:12;806524:14;806525:16,物理防御_364;生命_1452,
10191_8,,10191_8,10191,8,90,,64500,806526:18;806527:20;806528:22,物理防御_416;生命_1660,
10192_0,,10192_0,10192,,10,,1000,806511:1,,
10192_1,,10192_1,10192,1,20,,1200,806512:1,法术防御_41;生命_207,
10192_2,,10192_2,10192,2,30,,3000,806513:1;806514:1,法术防御_83;生命_415,
10192_3,,10192_3,10192,3,40,,3700,806515:1;806516:2,法术防御_124;生命_622,
10192_4,,10192_4,10192,4,50,,24000,806517:3;806518:4,法术防御_166;生命_830,
10192_5,,10192_5,10192,5,60,,43000,806519:5;806520:6,法术防御_208;生命_1037,
10192_6,,10192_6,10192,6,70,,64500,806521:8;806522:10;806523:12,法术防御_249;生命_1245,
10192_7,,10192_7,10192,7,80,,64500,806523:12;806524:14;806525:16,法术防御_291;生命_1452,
10192_8,,10192_8,10192,8,90,,64500,806526:18;806527:20;806528:22,法术防御_332;生命_1660,
10193_0,,10193_0,10193,,10,,1000,806511:1,,
10193_1,,10193_1,10193,1,20,,1200,806512:1,物理攻击_120;法术攻击_156,
10193_2,,10193_2,10193,2,30,,3000,806513:1;806514:1,物理攻击_240;法术攻击_312,
10193_3,,10193_3,10193,3,40,,3700,806515:1;806516:2,物理攻击_360;法术攻击_468,
10193_4,,10193_4,10193,4,50,,24000,806517:3;806518:4,物理攻击_480;法术攻击_624,
10193_5,,10193_5,10193,5,60,,43000,806519:5;806520:6,物理攻击_600;法术攻击_780,
10193_6,,10193_6,10193,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_720;法术攻击_936,
10193_7,,10193_7,10193,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_840;法术攻击_1092,
10193_8,,10193_8,10193,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_960;法术攻击_1248,
10194_0,,10194_0,10194,,10,,1000,806511:1,,
10194_1,,10194_1,10194,1,20,,1200,806512:1,生命_400,
10194_2,,10194_2,10194,2,30,,3000,806513:1;806514:1,生命_800,
10194_3,,10194_3,10194,3,40,,3700,806515:1;806516:2,生命_1200,
10194_4,,10194_4,10194,4,50,,24000,806517:3;806518:4,生命_1600,
10194_5,,10194_5,10194,5,60,,43000,806519:5;806520:6,生命_2000,
10194_6,,10194_6,10194,6,70,,64500,806521:8;806522:10;806523:12,生命_2400,
10194_7,,10194_7,10194,7,80,,64500,806523:12;806524:14;806525:16,生命_2800,
10194_8,,10194_8,10194,8,90,,64500,806526:18;806527:20;806528:22,生命_3200,
10195_0,,10195_0,10195,,10,,1000,806511:1,,
10195_1,,10195_1,10195,1,20,,1200,806512:1,物理防御_50;生命_200,
10195_2,,10195_2,10195,2,30,,3000,806513:1;806514:1,物理防御_100;生命_400,
10195_3,,10195_3,10195,3,40,,3700,806515:1;806516:2,物理防御_150;生命_600,
10195_4,,10195_4,10195,4,50,,24000,806517:3;806518:4,物理防御_200;生命_800,
10195_5,,10195_5,10195,5,60,,43000,806519:5;806520:6,物理防御_250;生命_1000,
10195_6,,10195_6,10195,6,70,,64500,806521:8;806522:10;806523:12,物理防御_300;生命_1200,
10195_7,,10195_7,10195,7,80,,64500,806523:12;806524:14;806525:16,物理防御_350;生命_1400,
10195_8,,10195_8,10195,8,90,,64500,806526:18;806527:20;806528:22,物理防御_400;生命_1600,
10196_0,,10196_0,10196,,10,,1000,806511:1,,
10196_1,,10196_1,10196,1,20,,1200,806512:1,法术防御_40;生命_200,
10196_2,,10196_2,10196,2,30,,3000,806513:1;806514:1,法术防御_80;生命_400,
10196_3,,10196_3,10196,3,40,,3700,806515:1;806516:2,法术防御_120;生命_600,
10196_4,,10196_4,10196,4,50,,24000,806517:3;806518:4,法术防御_160;生命_800,
10196_5,,10196_5,10196,5,60,,43000,806519:5;806520:6,法术防御_200;生命_1000,
10196_6,,10196_6,10196,6,70,,64500,806521:8;806522:10;806523:12,法术防御_240;生命_1200,
10196_7,,10196_7,10196,7,80,,64500,806523:12;806524:14;806525:16,法术防御_280;生命_1400,
10196_8,,10196_8,10196,8,90,,64500,806526:18;806527:20;806528:22,法术防御_320;生命_1600,
10197_0,,10197_0,10197,,10,,1000,806511:1,,
10197_1,,10197_1,10197,1,20,,1200,806512:1,物理攻击_144;法术攻击_180,
10197_2,,10197_2,10197,2,30,,3000,806513:1;806514:1,物理攻击_288;法术攻击_360,
10197_3,,10197_3,10197,3,40,,3700,806515:1;806516:2,物理攻击_432;法术攻击_540,
10197_4,,10197_4,10197,4,50,,24000,806517:3;806518:4,物理攻击_576;法术攻击_720,
10197_5,,10197_5,10197,5,60,,43000,806519:5;806520:6,物理攻击_720;法术攻击_900,
10197_6,,10197_6,10197,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_864;法术攻击_1080,
10197_7,,10197_7,10197,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1008;法术攻击_1260,
10197_8,,10197_8,10197,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1152;法术攻击_1440,
10198_0,,10198_0,10198,,10,,1000,806511:1,,
10198_1,,10198_1,10198,1,20,,1200,806512:1,生命_385,
10198_2,,10198_2,10198,2,30,,3000,806513:1;806514:1,生命_770,
10198_3,,10198_3,10198,3,40,,3700,806515:1;806516:2,生命_1155,
10198_4,,10198_4,10198,4,50,,24000,806517:3;806518:4,生命_1540,
10198_5,,10198_5,10198,5,60,,43000,806519:5;806520:6,生命_1925,
10198_6,,10198_6,10198,6,70,,64500,806521:8;806522:10;806523:12,生命_2310,
10198_7,,10198_7,10198,7,80,,64500,806523:12;806524:14;806525:16,生命_2695,
10198_8,,10198_8,10198,8,90,,64500,806526:18;806527:20;806528:22,生命_3080,
10199_0,,10199_0,10199,,10,,1000,806511:1,,
10199_1,,10199_1,10199,1,20,,1200,806512:1,物理防御_32;生命_192,
10199_2,,10199_2,10199,2,30,,3000,806513:1;806514:1,物理防御_64;生命_385,
10199_3,,10199_3,10199,3,40,,3700,806515:1;806516:2,物理防御_96;生命_577,
10199_4,,10199_4,10199,4,50,,24000,806517:3;806518:4,物理防御_128;生命_770,
10199_5,,10199_5,10199,5,60,,43000,806519:5;806520:6,物理防御_160;生命_962,
10199_6,,10199_6,10199,6,70,,64500,806521:8;806522:10;806523:12,物理防御_192;生命_1155,
10199_7,,10199_7,10199,7,80,,64500,806523:12;806524:14;806525:16,物理防御_224;生命_1347,
10199_8,,10199_8,10199,8,90,,64500,806526:18;806527:20;806528:22,物理防御_256;生命_1540,
10200_0,,10200_0,10200,,10,,1000,806511:1,,
10200_1,,10200_1,10200,1,20,,1200,806512:1,法术防御_40;生命_192,
10200_2,,10200_2,10200,2,30,,3000,806513:1;806514:1,法术防御_80;生命_385,
10200_3,,10200_3,10200,3,40,,3700,806515:1;806516:2,法术防御_120;生命_577,
10200_4,,10200_4,10200,4,50,,24000,806517:3;806518:4,法术防御_160;生命_770,
10200_5,,10200_5,10200,5,60,,43000,806519:5;806520:6,法术防御_200;生命_962,
10200_6,,10200_6,10200,6,70,,64500,806521:8;806522:10;806523:12,法术防御_240;生命_1155,
10200_7,,10200_7,10200,7,80,,64500,806523:12;806524:14;806525:16,法术防御_280;生命_1347,
10200_8,,10200_8,10200,8,90,,64500,806526:18;806527:20;806528:22,法术防御_320;生命_1540,
10201_0,,10201_0,10201,,10,,1000,806511:1,,
10201_1,,10201_1,10201,1,20,,1200,806512:1,物理攻击_139;法术攻击_174,
10201_2,,10201_2,10201,2,30,,3000,806513:1;806514:1,物理攻击_278;法术攻击_348,
10201_3,,10201_3,10201,3,40,,3700,806515:1;806516:2,物理攻击_417;法术攻击_522,
10201_4,,10201_4,10201,4,50,,24000,806517:3;806518:4,物理攻击_556;法术攻击_696,
10201_5,,10201_5,10201,5,60,,43000,806519:5;806520:6,物理攻击_696;法术攻击_870,
10201_6,,10201_6,10201,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_835;法术攻击_1044,
10201_7,,10201_7,10201,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_974;法术攻击_1218,
10201_8,,10201_8,10201,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1113;法术攻击_1392,
10202_0,,10202_0,10202,,10,,1000,806511:1,,
10202_1,,10202_1,10202,1,20,,1200,806512:1,生命_395,
10202_2,,10202_2,10202,2,30,,3000,806513:1;806514:1,生命_790,
10202_3,,10202_3,10202,3,40,,3700,806515:1;806516:2,生命_1185,
10202_4,,10202_4,10202,4,50,,24000,806517:3;806518:4,生命_1580,
10202_5,,10202_5,10202,5,60,,43000,806519:5;806520:6,生命_1975,
10202_6,,10202_6,10202,6,70,,64500,806521:8;806522:10;806523:12,生命_2370,
10202_7,,10202_7,10202,7,80,,64500,806523:12;806524:14;806525:16,生命_2765,
10202_8,,10202_8,10202,8,90,,64500,806526:18;806527:20;806528:22,生命_3160,
10203_0,,10203_0,10203,,10,,1000,806511:1,,
10203_1,,10203_1,10203,1,20,,1200,806512:1,物理防御_33;生命_197,
10203_2,,10203_2,10203,2,30,,3000,806513:1;806514:1,物理防御_67;生命_395,
10203_3,,10203_3,10203,3,40,,3700,806515:1;806516:2,物理防御_100;生命_592,
10203_4,,10203_4,10203,4,50,,24000,806517:3;806518:4,物理防御_134;生命_790,
10203_5,,10203_5,10203,5,60,,43000,806519:5;806520:6,物理防御_168;生命_987,
10203_6,,10203_6,10203,6,70,,64500,806521:8;806522:10;806523:12,物理防御_201;生命_1185,
10203_7,,10203_7,10203,7,80,,64500,806523:12;806524:14;806525:16,物理防御_235;生命_1382,
10203_8,,10203_8,10203,8,90,,64500,806526:18;806527:20;806528:22,物理防御_268;生命_1580,
10204_0,,10204_0,10204,,10,,1000,806511:1,,
10204_1,,10204_1,10204,1,20,,1200,806512:1,法术防御_42;生命_197,
10204_2,,10204_2,10204,2,30,,3000,806513:1;806514:1,法术防御_84;生命_395,
10204_3,,10204_3,10204,3,40,,3700,806515:1;806516:2,法术防御_126;生命_592,
10204_4,,10204_4,10204,4,50,,24000,806517:3;806518:4,法术防御_168;生命_790,
10204_5,,10204_5,10204,5,60,,43000,806519:5;806520:6,法术防御_210;生命_987,
10204_6,,10204_6,10204,6,70,,64500,806521:8;806522:10;806523:12,法术防御_252;生命_1185,
10204_7,,10204_7,10204,7,80,,64500,806523:12;806524:14;806525:16,法术防御_294;生命_1382,
10204_8,,10204_8,10204,8,90,,64500,806526:18;806527:20;806528:22,法术防御_336;生命_1580,
10205_0,,10205_0,10205,,10,,1000,806511:1,,
10205_1,,10205_1,10205,1,20,,1200,806512:1,物理攻击_134;法术攻击_168,
10205_2,,10205_2,10205,2,30,,3000,806513:1;806514:1,物理攻击_268;法术攻击_336,
10205_3,,10205_3,10205,3,40,,3700,806515:1;806516:2,物理攻击_403;法术攻击_504,
10205_4,,10205_4,10205,4,50,,24000,806517:3;806518:4,物理攻击_537;法术攻击_672,
10205_5,,10205_5,10205,5,60,,43000,806519:5;806520:6,物理攻击_672;法术攻击_840,
10205_6,,10205_6,10205,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_806;法术攻击_1008,
10205_7,,10205_7,10205,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_940;法术攻击_1176,
10205_8,,10205_8,10205,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1075;法术攻击_1344,
10206_0,,10206_0,10206,,10,,1000,806511:1,,
10206_1,,10206_1,10206,1,20,,1200,806512:1,生命_410,
10206_2,,10206_2,10206,2,30,,3000,806513:1;806514:1,生命_820,
10206_3,,10206_3,10206,3,40,,3700,806515:1;806516:2,生命_1230,
10206_4,,10206_4,10206,4,50,,24000,806517:3;806518:4,生命_1640,
10206_5,,10206_5,10206,5,60,,43000,806519:5;806520:6,生命_2050,
10206_6,,10206_6,10206,6,70,,64500,806521:8;806522:10;806523:12,生命_2460,
10206_7,,10206_7,10206,7,80,,64500,806523:12;806524:14;806525:16,生命_2870,
10206_8,,10206_8,10206,8,90,,64500,806526:18;806527:20;806528:22,生命_3280,
10207_0,,10207_0,10207,,10,,1000,806511:1,,
10207_1,,10207_1,10207,1,20,,1200,806512:1,物理防御_35;生命_205,
10207_2,,10207_2,10207,2,30,,3000,806513:1;806514:1,物理防御_70;生命_410,
10207_3,,10207_3,10207,3,40,,3700,806515:1;806516:2,物理防御_105;生命_615,
10207_4,,10207_4,10207,4,50,,24000,806517:3;806518:4,物理防御_140;生命_820,
10207_5,,10207_5,10207,5,60,,43000,806519:5;806520:6,物理防御_176;生命_1025,
10207_6,,10207_6,10207,6,70,,64500,806521:8;806522:10;806523:12,物理防御_211;生命_1230,
10207_7,,10207_7,10207,7,80,,64500,806523:12;806524:14;806525:16,物理防御_246;生命_1435,
10207_8,,10207_8,10207,8,90,,64500,806526:18;806527:20;806528:22,物理防御_281;生命_1640,
10208_0,,10208_0,10208,,10,,1000,806511:1,,
10208_1,,10208_1,10208,1,20,,1200,806512:1,法术防御_44;生命_205,
10208_2,,10208_2,10208,2,30,,3000,806513:1;806514:1,法术防御_88;生命_410,
10208_3,,10208_3,10208,3,40,,3700,806515:1;806516:2,法术防御_132;生命_615,
10208_4,,10208_4,10208,4,50,,24000,806517:3;806518:4,法术防御_176;生命_820,
10208_5,,10208_5,10208,5,60,,43000,806519:5;806520:6,法术防御_220;生命_1025,
10208_6,,10208_6,10208,6,70,,64500,806521:8;806522:10;806523:12,法术防御_264;生命_1230,
10208_7,,10208_7,10208,7,80,,64500,806523:12;806524:14;806525:16,法术防御_308;生命_1435,
10208_8,,10208_8,10208,8,90,,64500,806526:18;806527:20;806528:22,法术防御_352;生命_1640,
10209_0,,10209_0,10209,,10,,1000,806511:1,,
10209_1,,10209_1,10209,1,20,,1200,806512:1,物理攻击_144;法术攻击_180,
10209_2,,10209_2,10209,2,30,,3000,806513:1;806514:1,物理攻击_288;法术攻击_360,
10209_3,,10209_3,10209,3,40,,3700,806515:1;806516:2,物理攻击_432;法术攻击_540,
10209_4,,10209_4,10209,4,50,,24000,806517:3;806518:4,物理攻击_576;法术攻击_720,
10209_5,,10209_5,10209,5,60,,43000,806519:5;806520:6,物理攻击_720;法术攻击_900,
10209_6,,10209_6,10209,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_864;法术攻击_1080,
10209_7,,10209_7,10209,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1008;法术攻击_1260,
10209_8,,10209_8,10209,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1152;法术攻击_1440,
10210_0,,10210_0,10210,,10,,1000,806511:1,,
10210_1,,10210_1,10210,1,20,,1200,806512:1,生命_385,
10210_2,,10210_2,10210,2,30,,3000,806513:1;806514:1,生命_770,
10210_3,,10210_3,10210,3,40,,3700,806515:1;806516:2,生命_1155,
10210_4,,10210_4,10210,4,50,,24000,806517:3;806518:4,生命_1540,
10210_5,,10210_5,10210,5,60,,43000,806519:5;806520:6,生命_1925,
10210_6,,10210_6,10210,6,70,,64500,806521:8;806522:10;806523:12,生命_2310,
10210_7,,10210_7,10210,7,80,,64500,806523:12;806524:14;806525:16,生命_2695,
10210_8,,10210_8,10210,8,90,,64500,806526:18;806527:20;806528:22,生命_3080,
10211_0,,10211_0,10211,,10,,1000,806511:1,,
10211_1,,10211_1,10211,1,20,,1200,806512:1,物理防御_40;生命_192,
10211_2,,10211_2,10211,2,30,,3000,806513:1;806514:1,物理防御_80;生命_385,
10211_3,,10211_3,10211,3,40,,3700,806515:1;806516:2,物理防御_120;生命_577,
10211_4,,10211_4,10211,4,50,,24000,806517:3;806518:4,物理防御_160;生命_770,
10211_5,,10211_5,10211,5,60,,43000,806519:5;806520:6,物理防御_200;生命_962,
10211_6,,10211_6,10211,6,70,,64500,806521:8;806522:10;806523:12,物理防御_240;生命_1155,
10211_7,,10211_7,10211,7,80,,64500,806523:12;806524:14;806525:16,物理防御_280;生命_1347,
10211_8,,10211_8,10211,8,90,,64500,806526:18;806527:20;806528:22,物理防御_320;生命_1540,
10212_0,,10212_0,10212,,10,,1000,806511:1,,
10212_1,,10212_1,10212,1,20,,1200,806512:1,法术防御_32;生命_192,
10212_2,,10212_2,10212,2,30,,3000,806513:1;806514:1,法术防御_64;生命_385,
10212_3,,10212_3,10212,3,40,,3700,806515:1;806516:2,法术防御_96;生命_577,
