key,remarks,ranking,robotType,level,quality,star,equipments,enchant,gemCount,gemType,gemLevel,firstSkillLevel,secondSkillLevel,thirdSkillLevel,fourthSkillLevel,fifthSkillLevel,fashions,vipLevel,magicId,magicLevel,heroGroupId,heroLevel,heroQuality,heroStar,heroEquipments,heroEnchant,heroGemCount,heroGemType,heroGemLevel,heroFirstSkillLevel,heroSecondSkillLevel,heroThirdSkillLevel,heroFourthSkillLevel,heroFifthSkillLevel,fixEquipLevel,fixEquipQuality,fixEquipStar,taoistLevel,heroFetters,extraAttrId,limitValue
773,,9,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603601,46,10016,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
774,,10,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603601,46,10016,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
775,,11,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
776,,12,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
777,,13,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
778,,14,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
779,,15,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
780,,1,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603111,37,10017,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
781,,2,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603011,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
782,,3,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
783,,4,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603011,42,10017,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
784,,5,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603111,45,10017,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
785,,6,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603011,47,10016,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
786,,7,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603111,47,10016,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
787,,8,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603601,47,10016,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
788,,9,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603601,47,10016,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
789,,10,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603601,47,10016,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
790,,11,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
791,,12,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
792,,13,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
793,,14,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
794,,15,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
795,,1,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
796,,2,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603011,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
797,,3,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603111,42,10017,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,92,1~10
798,,4,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603011,45,10017,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
799,,5,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603111,47,10017,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
800,,6,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603011,48,10016,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
801,,7,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603111,48,10016,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
802,,8,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10016,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
803,,9,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10016,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
804,,10,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10016,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
805,,11,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603801,50,10015,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,11~15
806,,12,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603421,50,10015,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,11~15
807,,13,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603521,50,10015,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,11~15
808,,14,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603421,50,10015,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,11~15
809,,15,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603521,50,10015,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,11~15
810,,1,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603111,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
811,,2,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603011,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
812,,3,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603111,44,10017,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
813,,4,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603011,46,10017,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
814,,5,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603111,48,10017,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
815,,6,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603021,49,10016,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
816,,7,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603121,49,10016,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
817,,8,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603801,49,10016,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
818,,9,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603801,49,10016,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
819,,10,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603801,49,10016,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
820,,11,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603801,52,10015,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,103,11~15
821,,12,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603421,52,10015,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,103,11~15
822,,13,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603521,52,10015,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,103,11~15
823,,14,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603421,52,10015,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,103,11~15
824,,15,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603521,52,10015,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,103,11~15
825,,1,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
826,,2,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603011,41,10017,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
827,,3,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603111,44,10017,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
828,,4,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603011,47,10017,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
829,,5,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603111,48,10017,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,99,1~10
830,,6,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603021,50,10016,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,1~10
831,,7,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603121,50,10016,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,1~10
832,,8,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603801,50,10016,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,1~10
833,,9,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603801,50,10016,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,1~10
834,,10,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603801,50,10016,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,100,1~10
835,,11,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603801,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,11~15
836,,12,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603421,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,11~15
837,,13,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603521,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,11~15
838,,14,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603421,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,11~15
839,,15,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603521,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,11~15
840,,1,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
841,,2,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603011,41,10017,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
842,,3,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603111,45,10017,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
843,,4,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603011,48,10017,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
844,,5,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603121,49,10017,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
845,,6,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603021,51,10016,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
846,,7,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603121,51,10016,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
847,,8,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603801,51,10016,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
848,,9,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603801,51,10016,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
849,,10,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603801,51,10016,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
850,,11,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603801,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,104,11~15
851,,12,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603421,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,104,11~15
852,,13,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603521,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,104,11~15
853,,14,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603421,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,104,11~15
854,,15,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603521,53,10015,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,104,11~15
855,,1,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
856,,2,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603011,42,10017,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
857,,3,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603111,45,10017,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
858,,4,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603011,48,10017,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,1~10
859,,5,2,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,0,0,603121,50,10017,51,11,3,4,0,0,"800008,800018,800028,800038,800078",8,51,51,51,51,0,41,4,0,"46,20,0",,99,1~10
860,,6,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603021,52,10016,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,102,1~10
861,,7,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603121,52,10016,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,102,1~10
862,,8,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603801,52,10016,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,102,1~10
863,,9,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603801,52,10016,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,102,1~10
864,,10,2,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,0,0,603801,52,10016,53,12,3,2,0,0,"800008,800018,800028,800038,800078",8,53,53,53,53,0,43,4,0,"49,20,0",,102,1~10
865,,11,2,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,0,0,603801,54,10015,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,46,4,0,"52,21,0",,105,11~15
866,,12,2,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,0,0,603421,54,10015,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,46,4,0,"52,21,0",,105,11~15
867,,13,2,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,0,0,603521,54,10015,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,46,4,0,"52,21,0",,105,11~15
868,,14,2,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,0,0,603421,54,10015,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,46,4,0,"52,21,0",,105,11~15
869,,15,2,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,0,0,603521,54,10015,56,13,3,1,0,0,"800008,800018,800028,800038,800078",8,56,56,56,56,0,46,4,0,"52,21,0",,105,11~15
870,,1,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
871,,2,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603011,44,10017,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
872,,3,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603111,47,10017,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,97,1~10
873,,4,2,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,0,0,603021,49,10017,50,11,3,2,0,0,"800007,800017,800027,800037,800077",7,50,50,50,50,0,39,3,0,"45,20,0",,99,1~10
874,,5,2,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,0,0,603121,51,10017,52,11,3,6,0,0,"800008,800018,800028,800038,800078",8,52,52,52,52,0,42,4,0,"48,20,0",,101,1~10
875,,6,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603021,53,10016,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,1~10
876,,7,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603121,53,10016,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,1~10
877,,8,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603801,53,10016,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,1~10
878,,9,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603801,53,10016,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,1~10
879,,10,2,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,0,0,603801,53,10016,54,12,3,4,0,0,"800008,800018,800028,800038,800078",8,54,54,54,54,0,44,4,0,"50,20,0",,103,1~10
880,,11,2,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603801,55,10015,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,46,4,0,"53,21,0",,107,11~15
881,,12,2,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603421,55,10015,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,46,4,0,"53,21,0",,107,11~15
882,,13,2,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603521,55,10015,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,46,4,0,"53,21,0",,107,11~15
883,,14,2,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603421,55,10015,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,46,4,0,"53,21,0",,107,11~15
884,,15,2,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603521,55,10015,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,46,4,0,"53,21,0",,107,11~15
885,,1,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
886,,2,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603011,44,10017,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
887,,3,2,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,0,0,603111,47,10017,48,10,3,4,0,0,"800007,800017,800027,800037,800077",7,48,48,48,48,0,36,3,0,"41,20,0",,98,1~10
