key,Remarks,Id,CopyId,Index,time,Enemy_1,Enemy_1_x,Enemy_1_z,Enemy_2,Enemy_2_x,Enemy_2_z,Enemy_3,Enemy_3_x,Enemy_3_z,Enemy_4,Enemy_4_x,Enemy_4_z,Enemy_5,Enemy_5_x,Enemy_5_z,Enemy_6,Enemy_6_x,Enemy_6_z
181403_1,,181403_1,181403,1,90,m_181403_1_1,60,6,,,,,,,,,,,,,,,
181404_1,,181404_1,181404,1,90,m_181404_1_1,60,6,,,,,,,,,,,,,,,
181405_1,,181405_1,181405,1,90,m_181405_1_1,60,6,,,,,,,,,,,,,,,
181406_1,,181406_1,181406,1,90,m_181406_1_1,60,6,,,,,,,,,,,,,,,
181501_1,,181501_1,181501,1,90,m_181501_1_1,60,6,,,,,,,,,,,,,,,
181502_1,,181502_1,181502,1,90,m_181502_1_1,60,6,,,,,,,,,,,,,,,
181503_1,,181503_1,181503,1,90,m_181503_1_1,60,6,,,,,,,,,,,,,,,
181504_1,,181504_1,181504,1,90,m_181504_1_1,60,6,,,,,,,,,,,,,,,
181505_1,,181505_1,181505,1,90,m_181505_1_1,60,6,,,,,,,,,,,,,,,
181506_1,,181506_1,181506,1,90,m_181506_1_1,60,6,,,,,,,,,,,,,,,
160101_1,,160101_1,160101,1,90,m_160101_1_1,43,3,m_160101_1_2,43,9,m_160101_1_3,51,3,m_160101_1_4,51,9,,,,,,
160101_2,,160101_2,160101,2,90,m_160101_2_1,43,3,m_160101_2_2,43,9,m_160101_2_3,51,3,m_160101_2_4,51,9,,,,,,
160101_3,,160101_3,160101,3,90,m_160101_3_1,43,3,m_160101_3_2,43,9,m_160101_3_3,51,3,m_160101_3_4,51,9,,,,,,
160102_1,,160102_1,160102,1,90,m_160102_1_1,43,3,m_160102_1_2,43,9,m_160102_1_3,51,3,m_160102_1_4,51,9,,,,,,
160102_2,,160102_2,160102,2,90,m_160102_2_1,43,3,m_160102_2_2,43,9,m_160102_2_3,51,3,m_160102_2_4,51,9,,,,,,
160102_3,,160102_3,160102,3,90,m_160102_3_1,43,3,m_160102_3_2,43,9,m_160102_3_3,51,3,m_160102_3_4,51,9,,,,,,
160103_1,,160103_1,160103,1,90,m_160103_1_1,43,3,m_160103_1_2,43,9,m_160103_1_3,51,3,m_160103_1_4,51,9,,,,,,
160103_2,,160103_2,160103,2,90,m_160103_2_1,43,3,m_160103_2_2,43,9,m_160103_2_3,51,3,m_160103_2_4,51,9,,,,,,
160103_3,,160103_3,160103,3,90,m_160103_3_1,43,3,m_160103_3_2,43,9,m_160103_3_3,51,3,m_160103_3_4,51,9,,,,,,
160104_1,,160104_1,160104,1,90,m_160104_1_1,43,3,m_160104_1_2,43,9,m_160104_1_3,51,3,m_160104_1_4,51,9,,,,,,
160104_2,,160104_2,160104,2,90,m_160104_2_1,43,3,m_160104_2_2,43,9,m_160104_2_3,51,3,m_160104_2_4,51,9,,,,,,
160104_3,,160104_3,160104,3,90,m_160104_3_1,43,3,m_160104_3_2,43,9,m_160104_3_3,51,3,m_160104_3_4,51,9,,,,,,
160201_1,,160201_1,160201,1,90,m_160201_1_1,43,3,m_160201_1_2,43,9,m_160201_1_3,51,3,m_160201_1_4,51,9,,,,,,
160201_2,,160201_2,160201,2,90,m_160201_2_1,43,3,m_160201_2_2,43,9,m_160201_2_3,51,3,m_160201_2_4,51,9,,,,,,
160201_3,,160201_3,160201,3,90,m_160201_3_1,43,3,m_160201_3_2,43,9,m_160201_3_3,51,3,m_160201_3_4,51,9,,,,,,
160202_1,,160202_1,160202,1,90,m_160202_1_1,43,3,m_160202_1_2,43,9,m_160202_1_3,51,3,m_160202_1_4,51,9,,,,,,
160202_2,,160202_2,160202,2,90,m_160202_2_1,43,3,m_160202_2_2,43,9,m_160202_2_3,51,3,m_160202_2_4,51,9,,,,,,
160202_3,,160202_3,160202,3,90,m_160202_3_1,43,3,m_160202_3_2,43,9,m_160202_3_3,51,3,m_160202_3_4,51,9,,,,,,
160203_1,,160203_1,160203,1,90,m_160203_1_1,43,3,m_160203_1_2,43,9,m_160203_1_3,51,3,m_160203_1_4,51,9,,,,,,
160203_2,,160203_2,160203,2,90,m_160203_2_1,43,3,m_160203_2_2,43,9,m_160203_2_3,51,3,m_160203_2_4,51,9,,,,,,
160203_3,,160203_3,160203,3,90,m_160203_3_1,43,3,m_160203_3_2,43,9,m_160203_3_3,51,3,m_160203_3_4,51,9,,,,,,
160204_1,,160204_1,160204,1,90,m_160204_1_1,43,3,m_160204_1_2,43,9,m_160204_1_3,51,3,m_160204_1_4,51,9,,,,,,
160204_2,,160204_2,160204,2,90,m_160204_2_1,43,3,m_160204_2_2,43,9,m_160204_2_3,51,3,m_160204_2_4,51,9,,,,,,
160204_3,,160204_3,160204,3,90,m_160204_3_1,43,3,m_160204_3_2,43,9,m_160204_3_3,51,3,m_160204_3_4,51,9,,,,,,
160301_1,,160301_1,160301,1,90,m_160301_1_1,43,3,m_160301_1_2,43,9,m_160301_1_3,51,3,m_160301_1_4,51,9,,,,,,
160301_2,,160301_2,160301,2,90,m_160301_2_1,43,3,m_160301_2_2,43,9,m_160301_2_3,51,3,m_160301_2_4,51,9,,,,,,
160301_3,,160301_3,160301,3,90,m_160301_3_1,43,3,m_160301_3_2,43,9,m_160301_3_3,51,3,m_160301_3_4,51,9,,,,,,
160302_1,,160302_1,160302,1,90,m_160302_1_1,43,3,m_160302_1_2,43,9,m_160302_1_3,51,3,m_160302_1_4,51,9,,,,,,
160302_2,,160302_2,160302,2,90,m_160302_2_1,43,3,m_160302_2_2,43,9,m_160302_2_3,51,3,m_160302_2_4,51,9,,,,,,
160302_3,,160302_3,160302,3,90,m_160302_3_1,43,3,m_160302_3_2,43,9,m_160302_3_3,51,3,m_160302_3_4,51,9,,,,,,
160303_1,,160303_1,160303,1,90,m_160303_1_1,43,3,m_160303_1_2,43,9,m_160303_1_3,51,3,m_160303_1_4,51,9,,,,,,
160303_2,,160303_2,160303,2,90,m_160303_2_1,43,3,m_160303_2_2,43,9,m_160303_2_3,51,3,m_160303_2_4,51,9,,,,,,
160303_3,,160303_3,160303,3,90,m_160303_3_1,43,3,m_160303_3_2,43,9,m_160303_3_3,51,3,m_160303_3_4,51,9,,,,,,
160304_1,,160304_1,160304,1,90,m_160304_1_1,43,3,m_160304_1_2,43,9,m_160304_1_3,51,3,m_160304_1_4,51,9,,,,,,
160304_2,,160304_2,160304,2,90,m_160304_2_1,43,3,m_160304_2_2,43,9,m_160304_2_3,51,3,m_160304_2_4,51,9,,,,,,
160304_3,,160304_3,160304,3,90,m_160304_3_1,43,3,m_160304_3_2,43,9,m_160304_3_3,51,3,m_160304_3_4,51,9,,,,,,
160401_1,,160401_1,160401,1,90,m_160401_1_1,43,3,m_160401_1_2,43,9,m_160401_1_3,51,3,m_160401_1_4,51,9,,,,,,
160401_2,,160401_2,160401,2,90,m_160401_2_1,43,3,m_160401_2_2,43,9,m_160401_2_3,51,3,m_160401_2_4,51,9,,,,,,
160401_3,,160401_3,160401,3,90,m_160401_3_1,43,3,m_160401_3_2,43,9,m_160401_3_3,51,3,m_160401_3_4,51,9,,,,,,
160402_1,,160402_1,160402,1,90,m_160402_1_1,43,3,m_160402_1_2,43,9,m_160402_1_3,51,3,m_160402_1_4,51,9,,,,,,
160402_2,,160402_2,160402,2,90,m_160402_2_1,43,3,m_160402_2_2,43,9,m_160402_2_3,51,3,m_160402_2_4,51,9,,,,,,
160402_3,,160402_3,160402,3,90,m_160402_3_1,43,3,m_160402_3_2,43,9,m_160402_3_3,51,3,m_160402_3_4,51,9,,,,,,
160403_1,,160403_1,160403,1,90,m_160403_1_1,43,3,m_160403_1_2,43,9,m_160403_1_3,51,3,m_160403_1_4,51,9,,,,,,
160403_2,,160403_2,160403,2,90,m_160403_2_1,43,3,m_160403_2_2,43,9,m_160403_2_3,51,3,m_160403_2_4,51,9,,,,,,
160403_3,,160403_3,160403,3,90,m_160403_3_1,43,3,m_160403_3_2,43,9,m_160403_3_3,51,3,m_160403_3_4,51,9,,,,,,
160404_1,,160404_1,160404,1,90,m_160404_1_1,43,3,m_160404_1_2,43,9,m_160404_1_3,51,3,m_160404_1_4,51,9,,,,,,
160404_2,,160404_2,160404,2,90,m_160404_2_1,43,3,m_160404_2_2,43,9,m_160404_2_3,51,3,m_160404_2_4,51,9,,,,,,
160404_3,,160404_3,160404,3,90,m_160404_3_1,43,3,m_160404_3_2,43,9,m_160404_3_3,51,3,m_160404_3_4,51,9,,,,,,
160501_1,,160501_1,160501,1,90,m_160501_1_1,43,3,m_160501_1_2,43,9,m_160501_1_3,51,3,m_160501_1_4,51,9,,,,,,
160501_2,,160501_2,160501,2,90,m_160501_2_1,43,3,m_160501_2_2,43,9,m_160501_2_3,51,3,m_160501_2_4,51,9,,,,,,
160501_3,,160501_3,160501,3,90,m_160501_3_1,43,3,m_160501_3_2,43,9,m_160501_3_3,51,3,m_160501_3_4,51,9,,,,,,
160502_1,,160502_1,160502,1,90,m_160502_1_1,43,3,m_160502_1_2,43,9,m_160502_1_3,51,3,m_160502_1_4,51,9,,,,,,
160502_2,,160502_2,160502,2,90,m_160502_2_1,43,3,m_160502_2_2,43,9,m_160502_2_3,51,3,m_160502_2_4,51,9,,,,,,
160502_3,,160502_3,160502,3,90,m_160502_3_1,43,3,m_160502_3_2,43,9,m_160502_3_3,51,3,m_160502_3_4,51,9,,,,,,
160503_1,,160503_1,160503,1,90,m_160503_1_1,43,3,m_160503_1_2,43,9,m_160503_1_3,51,3,m_160503_1_4,51,9,,,,,,
160503_2,,160503_2,160503,2,90,m_160503_2_1,43,3,m_160503_2_2,43,9,m_160503_2_3,51,3,m_160503_2_4,51,9,,,,,,
160503_3,,160503_3,160503,3,90,m_160503_3_1,43,3,m_160503_3_2,43,9,m_160503_3_3,51,3,m_160503_3_4,51,9,,,,,,
160504_1,,160504_1,160504,1,90,m_160504_1_1,43,3,m_160504_1_2,43,9,m_160504_1_3,51,3,m_160504_1_4,51,9,,,,,,
160504_2,,160504_2,160504,2,90,m_160504_2_1,43,3,m_160504_2_2,43,9,m_160504_2_3,51,3,m_160504_2_4,51,9,,,,,,
160504_3,,160504_3,160504,3,90,m_160504_3_1,43,3,m_160504_3_2,43,9,m_160504_3_3,51,3,m_160504_3_4,51,9,,,,,,
160601_1,,160601_1,160601,1,90,m_160601_1_1,43,3,m_160601_1_2,43,9,m_160601_1_3,51,3,m_160601_1_4,51,9,,,,,,
160601_2,,160601_2,160601,2,90,m_160601_2_1,43,3,m_160601_2_2,43,9,m_160601_2_3,51,3,m_160601_2_4,51,9,,,,,,
160601_3,,160601_3,160601,3,90,m_160601_3_1,43,3,m_160601_3_2,43,9,m_160601_3_3,51,3,m_160601_3_4,51,9,,,,,,
160602_1,,160602_1,160602,1,90,m_160602_1_1,43,3,m_160602_1_2,43,9,m_160602_1_3,51,3,m_160602_1_4,51,9,,,,,,
160602_2,,160602_2,160602,2,90,m_160602_2_1,43,3,m_160602_2_2,43,9,m_160602_2_3,51,3,m_160602_2_4,51,9,,,,,,
160602_3,,160602_3,160602,3,90,m_160602_3_1,43,3,m_160602_3_2,43,9,m_160602_3_3,51,3,m_160602_3_4,51,9,,,,,,
160603_1,,160603_1,160603,1,90,m_160603_1_1,43,3,m_160603_1_2,43,9,m_160603_1_3,51,3,m_160603_1_4,51,9,,,,,,
160603_2,,160603_2,160603,2,90,m_160603_2_1,43,3,m_160603_2_2,43,9,m_160603_2_3,51,3,m_160603_2_4,51,9,,,,,,
160603_3,,160603_3,160603,3,90,m_160603_3_1,43,3,m_160603_3_2,43,9,m_160603_3_3,51,3,m_160603_3_4,51,9,,,,,,
160604_1,,160604_1,160604,1,90,m_160604_1_1,43,3,m_160604_1_2,43,9,m_160604_1_3,51,3,m_160604_1_4,51,9,,,,,,
160604_2,,160604_2,160604,2,90,m_160604_2_1,43,3,m_160604_2_2,43,9,m_160604_2_3,51,3,m_160604_2_4,51,9,,,,,,
160604_3,,160604_3,160604,3,90,m_160604_3_1,43,3,m_160604_3_2,43,9,m_160604_3_3,51,3,m_160604_3_4,51,9,,,,,,
160701_1,,160701_1,160701,1,90,m_160701_1_1,43,3,m_160701_1_2,43,9,m_160701_1_3,51,3,m_160701_1_4,51,9,,,,,,
160701_2,,160701_2,160701,2,90,m_160701_2_1,43,3,m_160701_2_2,43,9,m_160701_2_3,51,3,m_160701_2_4,51,9,,,,,,
160701_3,,160701_3,160701,3,90,m_160701_3_1,43,3,m_160701_3_2,43,9,m_160701_3_3,51,3,m_160701_3_4,51,9,,,,,,
160702_1,,160702_1,160702,1,90,m_160702_1_1,43,3,m_160702_1_2,43,9,m_160702_1_3,51,3,m_160702_1_4,51,9,,,,,,
160702_2,,160702_2,160702,2,90,m_160702_2_1,43,3,m_160702_2_2,43,9,m_160702_2_3,51,3,m_160702_2_4,51,9,,,,,,
160702_3,,160702_3,160702,3,90,m_160702_3_1,43,3,m_160702_3_2,43,9,m_160702_3_3,51,3,m_160702_3_4,51,9,,,,,,
160703_1,,160703_1,160703,1,90,m_160703_1_1,43,3,m_160703_1_2,43,9,m_160703_1_3,51,3,m_160703_1_4,51,9,,,,,,
160703_2,,160703_2,160703,2,90,m_160703_2_1,43,3,m_160703_2_2,43,9,m_160703_2_3,51,3,m_160703_2_4,51,9,,,,,,
160703_3,,160703_3,160703,3,90,m_160703_3_1,43,3,m_160703_3_2,43,9,m_160703_3_3,51,3,m_160703_3_4,51,9,,,,,,
160704_1,,160704_1,160704,1,90,m_160704_1_1,43,3,m_160704_1_2,43,9,m_160704_1_3,51,3,m_160704_1_4,51,9,,,,,,
160704_2,,160704_2,160704,2,90,m_160704_2_1,43,3,m_160704_2_2,43,9,m_160704_2_3,51,3,m_160704_2_4,51,9,,,,,,
160704_3,,160704_3,160704,3,90,m_160704_3_1,43,3,m_160704_3_2,43,9,m_160704_3_3,51,3,m_160704_3_4,51,9,,,,,,
160801_1,,160801_1,160801,1,90,m_160801_1_1,43,3,m_160801_1_2,43,9,m_160801_1_3,51,3,m_160801_1_4,51,9,,,,,,
160801_2,,160801_2,160801,2,90,m_160801_2_1,43,3,m_160801_2_2,43,9,m_160801_2_3,51,3,m_160801_2_4,51,9,,,,,,
160801_3,,160801_3,160801,3,90,m_160801_3_1,43,3,m_160801_3_2,43,9,m_160801_3_3,51,3,m_160801_3_4,51,9,,,,,,
160802_1,,160802_1,160802,1,90,m_160802_1_1,43,3,m_160802_1_2,43,9,m_160802_1_3,51,3,m_160802_1_4,51,9,,,,,,
160802_2,,160802_2,160802,2,90,m_160802_2_1,43,3,m_160802_2_2,43,9,m_160802_2_3,51,3,m_160802_2_4,51,9,,,,,,
160802_3,,160802_3,160802,3,90,m_160802_3_1,43,3,m_160802_3_2,43,9,m_160802_3_3,51,3,m_160802_3_4,51,9,,,,,,
160803_1,,160803_1,160803,1,90,m_160803_1_1,43,3,m_160803_1_2,43,9,m_160803_1_3,51,3,m_160803_1_4,51,9,,,,,,
160803_2,,160803_2,160803,2,90,m_160803_2_1,43,3,m_160803_2_2,43,9,m_160803_2_3,51,3,m_160803_2_4,51,9,,,,,,
160803_3,,160803_3,160803,3,90,m_160803_3_1,43,3,m_160803_3_2,43,9,m_160803_3_3,51,3,m_160803_3_4,51,9,,,,,,
160804_1,,160804_1,160804,1,90,m_160804_1_1,43,3,m_160804_1_2,43,9,m_160804_1_3,51,3,m_160804_1_4,51,9,,,,,,
160804_2,,160804_2,160804,2,90,m_160804_2_1,43,3,m_160804_2_2,43,9,m_160804_2_3,51,3,m_160804_2_4,51,9,,,,,,
160804_3,,160804_3,160804,3,90,m_160804_3_1,43,3,m_160804_3_2,43,9,m_160804_3_3,51,3,m_160804_3_4,51,9,,,,,,
160901_1,,160901_1,160901,1,90,m_160901_1_1,43,3,m_160901_1_2,43,9,m_160901_1_3,51,3,m_160901_1_4,51,9,,,,,,
160901_2,,160901_2,160901,2,90,m_160901_2_1,43,3,m_160901_2_2,43,9,m_160901_2_3,51,3,m_160901_2_4,51,9,,,,,,
160901_3,,160901_3,160901,3,90,m_160901_3_1,43,3,m_160901_3_2,43,9,m_160901_3_3,51,3,m_160901_3_4,51,9,,,,,,
160902_1,,160902_1,160902,1,90,m_160902_1_1,43,3,m_160902_1_2,43,9,m_160902_1_3,51,3,m_160902_1_4,51,9,,,,,,
160902_2,,160902_2,160902,2,90,m_160902_2_1,43,3,m_160902_2_2,43,9,m_160902_2_3,51,3,m_160902_2_4,51,9,,,,,,
160902_3,,160902_3,160902,3,90,m_160902_3_1,43,3,m_160902_3_2,43,9,m_160902_3_3,51,3,m_160902_3_4,51,9,,,,,,
160903_1,,160903_1,160903,1,90,m_160903_1_1,43,3,m_160903_1_2,43,9,m_160903_1_3,51,3,m_160903_1_4,51,9,,,,,,
160903_2,,160903_2,160903,2,90,m_160903_2_1,43,3,m_160903_2_2,43,9,m_160903_2_3,51,3,m_160903_2_4,51,9,,,,,,
160903_3,,160903_3,160903,3,90,m_160903_3_1,43,3,m_160903_3_2,43,9,m_160903_3_3,51,3,m_160903_3_4,51,9,,,,,,
160904_1,,160904_1,160904,1,90,m_160904_1_1,43,3,m_160904_1_2,43,9,m_160904_1_3,51,3,m_160904_1_4,51,9,,,,,,
160904_2,,160904_2,160904,2,90,m_160904_2_1,43,3,m_160904_2_2,43,9,m_160904_2_3,51,3,m_160904_2_4,51,9,,,,,,
160904_3,,160904_3,160904,3,90,m_160904_3_1,43,3,m_160904_3_2,43,9,m_160904_3_3,51,3,m_160904_3_4,51,9,,,,,,
161001_1,,161001_1,161001,1,90,m_161001_1_1,43,3,m_161001_1_2,43,9,m_161001_1_3,51,3,m_161001_1_4,51,9,,,,,,
161001_2,,161001_2,161001,2,90,m_161001_2_1,43,3,m_161001_2_2,43,9,m_161001_2_3,51,3,m_161001_2_4,51,9,,,,,,
161001_3,,161001_3,161001,3,90,m_161001_3_1,43,3,m_161001_3_2,43,9,m_161001_3_3,51,3,m_161001_3_4,51,9,,,,,,
161002_1,,161002_1,161002,1,90,m_161002_1_1,43,3,m_161002_1_2,43,9,m_161002_1_3,51,3,m_161002_1_4,51,9,,,,,,
161002_2,,161002_2,161002,2,90,m_161002_2_1,43,3,m_161002_2_2,43,9,m_161002_2_3,51,3,m_161002_2_4,51,9,,,,,,
161002_3,,161002_3,161002,3,90,m_161002_3_1,43,3,m_161002_3_2,43,9,m_161002_3_3,51,3,m_161002_3_4,51,9,,,,,,
161003_1,,161003_1,161003,1,90,m_161003_1_1,43,3,m_161003_1_2,43,9,m_161003_1_3,51,3,m_161003_1_4,51,9,,,,,,
161003_2,,161003_2,161003,2,90,m_161003_2_1,43,3,m_161003_2_2,43,9,m_161003_2_3,51,3,m_161003_2_4,51,9,,,,,,
161003_3,,161003_3,161003,3,90,m_161003_3_1,43,3,m_161003_3_2,43,9,m_161003_3_3,51,3,m_161003_3_4,51,9,,,,,,
161004_1,,161004_1,161004,1,90,m_161004_1_1,43,3,m_161004_1_2,43,9,m_161004_1_3,51,3,m_161004_1_4,51,9,,,,,,
161004_2,,161004_2,161004,2,90,m_161004_2_1,43,3,m_161004_2_2,43,9,m_161004_2_3,51,3,m_161004_2_4,51,9,,,,,,
161004_3,,161004_3,161004,3,90,m_161004_3_1,43,3,m_161004_3_2,43,9,m_161004_3_3,51,3,m_161004_3_4,51,9,,,,,,
168001_1,,168001_1,168001,1,90,m_168001_1_1,60,6,,,,,,,,,,,,,,,
168002_1,,168002_1,168002,1,90,m_168002_1_1,60,6,,,,,,,,,,,,,,,
168003_1,,168003_1,168003,1,90,m_168003_1_1,60,6,,,,,,,,,,,,,,,
168004_1,,168004_1,168004,1,90,m_168004_1_1,60,6,,,,,,,,,,,,,,,
168005_1,,168005_1,168005,1,90,m_168005_1_1,60,6,,,,,,,,,,,,,,,
168006_1,,168006_1,168006,1,90,m_168006_1_1,60,6,,,,,,,,,,,,,,,
168007_1,,168007_1,168007,1,90,m_168007_1_1,60,6,,,,,,,,,,,,,,,
168008_1,,168008_1,168008,1,90,m_168008_1_1,60,6,,,,,,,,,,,,,,,
168009_1,,168009_1,168009,1,90,m_168009_1_1,60,6,,,,,,,,,,,,,,,
168010_1,,168010_1,168010,1,90,m_168010_1_1,60,6,,,,,,,,,,,,,,,
168011_1,,168011_1,168011,1,90,m_168011_1_1,60,6,,,,,,,,,,,,,,,
168012_1,,168012_1,168012,1,90,m_168012_1_1,60,6,,,,,,,,,,,,,,,
168101_1,,168101_1,168101,1,90,m_168101_1_1,60,6,,,,,,,,,,,,,,,
168102_1,,168102_1,168102,1,90,m_168102_1_1,60,6,,,,,,,,,,,,,,,
168103_1,,168103_1,168103,1,90,m_168103_1_1,60,6,,,,,,,,,,,,,,,
168104_1,,168104_1,168104,1,90,m_168104_1_1,60,6,,,,,,,,,,,,,,,
168105_1,,168105_1,168105,1,90,m_168105_1_1,60,6,,,,,,,,,,,,,,,
168106_1,,168106_1,168106,1,90,m_168106_1_1,60,6,,,,,,,,,,,,,,,
168107_1,,168107_1,168107,1,90,m_168107_1_1,60,6,,,,,,,,,,,,,,,
168108_1,,168108_1,168108,1,90,m_168108_1_1,60,6,,,,,,,,,,,,,,,
168109_1,,168109_1,168109,1,90,m_168109_1_1,60,6,,,,,,,,,,,,,,,
168110_1,,168110_1,168110,1,90,m_168110_1_1,60,6,,,,,,,,,,,,,,,
168111_1,,168111_1,168111,1,90,m_168111_1_1,60,6,,,,,,,,,,,,,,,
168112_1,,168112_1,168112,1,90,m_168112_1_1,60,6,,,,,,,,,,,,,,,
168201_1,,168201_1,168201,1,90,m_168201_1_1,60,6,,,,,,,,,,,,,,,
168202_1,,168202_1,168202,1,90,m_168202_1_1,60,6,,,,,,,,,,,,,,,
168203_1,,168203_1,168203,1,90,m_168203_1_1,60,6,,,,,,,,,,,,,,,
168204_1,,168204_1,168204,1,90,m_168204_1_1,60,6,,,,,,,,,,,,,,,
168205_1,,168205_1,168205,1,90,m_168205_1_1,60,6,,,,,,,,,,,,,,,
168206_1,,168206_1,168206,1,90,m_168206_1_1,60,6,,,,,,,,,,,,,,,
168207_1,,168207_1,168207,1,90,m_168207_1_1,60,6,,,,,,,,,,,,,,,
168208_1,,168208_1,168208,1,90,m_168208_1_1,60,6,,,,,,,,,,,,,,,
168209_1,,168209_1,168209,1,90,m_168209_1_1,60,6,,,,,,,,,,,,,,,
168210_1,,168210_1,168210,1,90,m_168210_1_1,60,6,,,,,,,,,,,,,,,
168211_1,,168211_1,168211,1,90,m_168211_1_1,60,6,,,,,,,,,,,,,,,
168212_1,,168212_1,168212,1,90,m_168212_1_1,60,6,,,,,,,,,,,,,,,
168301_1,,168301_1,168301,1,90,m_168301_1_1,60,6,,,,,,,,,,,,,,,
168302_1,,168302_1,168302,1,90,m_168302_1_1,60,6,,,,,,,,,,,,,,,
168303_1,,168303_1,168303,1,90,m_168303_1_1,60,6,,,,,,,,,,,,,,,
168304_1,,168304_1,168304,1,90,m_168304_1_1,60,6,,,,,,,,,,,,,,,
168305_1,,168305_1,168305,1,90,m_168305_1_1,60,6,,,,,,,,,,,,,,,
168306_1,,168306_1,168306,1,90,m_168306_1_1,60,6,,,,,,,,,,,,,,,
168307_1,,168307_1,168307,1,90,m_168307_1_1,60,6,,,,,,,,,,,,,,,
168308_1,,168308_1,168308,1,90,m_168308_1_1,60,6,,,,,,,,,,,,,,,
168309_1,,168309_1,168309,1,90,m_168309_1_1,60,6,,,,,,,,,,,,,,,
168310_1,,168310_1,168310,1,90,m_168310_1_1,60,6,,,,,,,,,,,,,,,
168311_1,,168311_1,168311,1,90,m_168311_1_1,60,6,,,,,,,,,,,,,,,
168312_1,,168312_1,168312,1,90,m_168312_1_1,60,6,,,,,,,,,,,,,,,
168401_1,,168401_1,168401,1,90,m_168401_1_1,60,6,,,,,,,,,,,,,,,
168402_1,,168402_1,168402,1,90,m_168402_1_1,60,6,,,,,,,,,,,,,,,
168403_1,,168403_1,168403,1,90,m_168403_1_1,60,6,,,,,,,,,,,,,,,
168404_1,,168404_1,168404,1,90,m_168404_1_1,60,6,,,,,,,,,,,,,,,
168405_1,,168405_1,168405,1,90,m_168405_1_1,60,6,,,,,,,,,,,,,,,
168406_1,,168406_1,168406,1,90,m_168406_1_1,60,6,,,,,,,,,,,,,,,
168407_1,,168407_1,168407,1,90,m_168407_1_1,60,6,,,,,,,,,,,,,,,
168408_1,,168408_1,168408,1,90,m_168408_1_1,60,6,,,,,,,,,,,,,,,
168409_1,,168409_1,168409,1,90,m_168409_1_1,60,6,,,,,,,,,,,,,,,
168410_1,,168410_1,168410,1,90,m_168410_1_1,60,6,,,,,,,,,,,,,,,
168411_1,,168411_1,168411,1,90,m_168411_1_1,60,6,,,,,,,,,,,,,,,
168412_1,,168412_1,168412,1,90,m_168412_1_1,60,6,,,,,,,,,,,,,,,
168501_1,,168501_1,168501,1,90,m_168501_1_1,60,6,,,,,,,,,,,,,,,
168502_1,,168502_1,168502,1,90,m_168502_1_1,60,6,,,,,,,,,,,,,,,
168503_1,,168503_1,168503,1,90,m_168503_1_1,60,6,,,,,,,,,,,,,,,
168504_1,,168504_1,168504,1,90,m_168504_1_1,60,6,,,,,,,,,,,,,,,
168505_1,,168505_1,168505,1,90,m_168505_1_1,60,6,,,,,,,,,,,,,,,
168506_1,,168506_1,168506,1,90,m_168506_1_1,60,6,,,,,,,,,,,,,,,
168507_1,,168507_1,168507,1,90,m_168507_1_1,60,6,,,,,,,,,,,,,,,
168508_1,,168508_1,168508,1,90,m_168508_1_1,60,6,,,,,,,,,,,,,,,
168509_1,,168509_1,168509,1,90,m_168509_1_1,60,6,,,,,,,,,,,,,,,
168510_1,,168510_1,168510,1,90,m_168510_1_1,60,6,,,,,,,,,,,,,,,
168511_1,,168511_1,168511,1,90,m_168511_1_1,60,6,,,,,,,,,,,,,,,
168512_1,,168512_1,168512,1,90,m_168512_1_1,60,6,,,,,,,,,,,,,,,
195001_1,,195001_1,195001,1,90,m_195001_1_1,60,6,,,,,,,,,,,,,,,
195002_1,,195002_1,195002,1,90,m_195002_1_1,60,6,,,,,,,,,,,,,,,
195003_1,,195003_1,195003,1,90,m_195003_1_1,60,6,,,,,,,,,,,,,,,
195004_1,,195004_1,195004,1,90,m_195001_1_1,60,6,,,,,,,,,,,,,,,
195005_1,,195005_1,195005,1,90,m_195002_1_1,60,6,,,,,,,,,,,,,,,
195006_1,,195006_1,195006,1,90,m_195003_1_1,60,6,,,,,,,,,,,,,,,
195007_1,,195007_1,195007,1,90,m_195001_1_1,60,6,,,,,,,,,,,,,,,
195008_1,,195008_1,195008,1,90,m_195002_1_1,60,6,,,,,,,,,,,,,,,
195009_1,,195009_1,195009,1,90,m_195003_1_1,60,6,,,,,,,,,,,,,,,
