Key,Remarks,Id,Type,modeId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,skillOpenCondition,Scale,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,exemptPhysiqueDef,exemptSpiritDef,AIGroupId
500018_31,,500018_31,,500018,31,1,1,1,1,,,,,,50001808,,50001800_1,50001801_31,50001802_31,50001803_31,50001805_31,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_32,,500018_32,,500018,32,1,1,1,1,,,,,,50001808,,50001800_1,50001801_32,50001802_32,50001803_32,50001805_32,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_33,,500018_33,,500018,33,1,1,1,1,,,,,,50001808,,50001800_1,50001801_33,50001802_33,50001803_33,50001805_33,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_34,,500018_34,,500018,34,1,1,1,1,,,,,,50001808,,50001800_1,50001801_34,50001802_34,50001803_34,50001805_34,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_35,,500018_35,,500018,35,1,1,1,1,,,,,,50001808,,50001800_1,50001801_35,50001802_35,50001803_35,50001805_35,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_36,,500018_36,,500018,36,1,1,1,1,,,,,,50001808,,50001800_1,50001801_36,50001802_36,50001803_36,50001805_36,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_37,,500018_37,,500018,37,1,1,1,1,,,,,,50001808,,50001800_1,50001801_37,50001802_37,50001803_37,50001805_37,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_38,,500018_38,,500018,38,1,1,1,1,,,,,,50001808,,50001800_1,50001801_38,50001802_38,50001803_38,50001805_38,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_39,,500018_39,,500018,39,1,1,1,1,,,,,,50001808,,50001800_1,50001801_39,50001802_39,50001803_39,50001805_39,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_40,,500018_40,,500018,40,1,1,1,1,,,,,,50001808,,50001800_1,50001801_40,50001802_40,50001803_40,50001805_40,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_41,,500018_41,,500018,41,1,1,1,1,,,,,,50001808,,50001800_1,50001801_41,50001802_41,50001803_41,50001805_41,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_42,,500018_42,,500018,42,1,1,1,1,,,,,,50001808,,50001800_1,50001801_42,50001802_42,50001803_42,50001805_42,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_43,,500018_43,,500018,43,1,1,1,1,,,,,,50001808,,50001800_1,50001801_43,50001802_43,50001803_43,50001805_43,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_44,,500018_44,,500018,44,1,1,1,1,,,,,,50001808,,50001800_1,50001801_44,50001802_44,50001803_44,50001805_44,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_45,,500018_45,,500018,45,1,1,1,1,,,,,,50001808,,50001800_1,50001801_45,50001802_45,50001803_45,50001805_45,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_46,,500018_46,,500018,46,1,1,1,1,,,,,,50001808,,50001800_1,50001801_46,50001802_46,50001803_46,50001805_46,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_47,,500018_47,,500018,47,1,1,1,1,,,,,,50001808,,50001800_1,50001801_47,50001802_47,50001803_47,50001805_47,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_48,,500018_48,,500018,48,1,1,1,1,,,,,,50001808,,50001800_1,50001801_48,50001802_48,50001803_48,50001805_48,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_49,,500018_49,,500018,49,1,1,1,1,,,,,,50001808,,50001800_1,50001801_49,50001802_49,50001803_49,50001805_49,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_50,,500018_50,,500018,50,1,1,1,1,,,,,,50001808,,50001800_1,50001801_50,50001802_50,50001803_50,50001805_50,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_51,,500018_51,,500018,51,1,1,1,1,,,,,,50001808,,50001800_1,50001801_51,50001802_51,50001803_51,50001805_51,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_52,,500018_52,,500018,52,1,1,1,1,,,,,,50001808,,50001800_1,50001801_52,50001802_52,50001803_52,50001805_52,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_53,,500018_53,,500018,53,1,1,1,1,,,,,,50001808,,50001800_1,50001801_53,50001802_53,50001803_53,50001805_53,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_54,,500018_54,,500018,54,1,1,1,1,,,,,,50001808,,50001800_1,50001801_54,50001802_54,50001803_54,50001805_54,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_55,,500018_55,,500018,55,1,1,1,1,,,,,,50001808,,50001800_1,50001801_55,50001802_55,50001803_55,50001805_55,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_56,,500018_56,,500018,56,1,1,1,1,,,,,,50001808,,50001800_1,50001801_56,50001802_56,50001803_56,50001805_56,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_57,,500018_57,,500018,57,1,1,1,1,,,,,,50001808,,50001800_1,50001801_57,50001802_57,50001803_57,50001805_57,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_58,,500018_58,,500018,58,1,1,1,1,,,,,,50001808,,50001800_1,50001801_58,50001802_58,50001803_58,50001805_58,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_59,,500018_59,,500018,59,1,1,1,1,,,,,,50001808,,50001800_1,50001801_59,50001802_59,50001803_59,50001805_59,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_60,,500018_60,,500018,60,1,1,1,1,,,,,,50001808,,50001800_1,50001801_60,50001802_60,50001803_60,50001805_60,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_61,,500018_61,,500018,61,1,1,1,1,,,,,,50001808,,50001800_1,50001801_61,50001802_61,50001803_61,50001805_61,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_62,,500018_62,,500018,62,1,1,1,1,,,,,,50001808,,50001800_1,50001801_62,50001802_62,50001803_62,50001805_62,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_63,,500018_63,,500018,63,1,1,1,1,,,,,,50001808,,50001800_1,50001801_63,50001802_63,50001803_63,50001805_63,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_64,,500018_64,,500018,64,1,1,1,1,,,,,,50001808,,50001800_1,50001801_64,50001802_64,50001803_64,50001805_64,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_65,,500018_65,,500018,65,1,1,1,1,,,,,,50001808,,50001800_1,50001801_65,50001802_65,50001803_65,50001805_65,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_66,,500018_66,,500018,66,1,1,1,1,,,,,,50001808,,50001800_1,50001801_66,50001802_66,50001803_66,50001805_66,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_67,,500018_67,,500018,67,1,1,1,1,,,,,,50001808,,50001800_1,50001801_67,50001802_67,50001803_67,50001805_67,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_68,,500018_68,,500018,68,1,1,1,1,,,,,,50001808,,50001800_1,50001801_68,50001802_68,50001803_68,50001805_68,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_69,,500018_69,,500018,69,1,1,1,1,,,,,,50001808,,50001800_1,50001801_69,50001802_69,50001803_69,50001805_69,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_70,,500018_70,,500018,70,1,1,1,1,,,,,,50001808,,50001800_1,50001801_70,50001802_70,50001803_70,50001805_70,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_71,,500018_71,,500018,71,1,1,1,1,,,,,,50001808,,50001800_1,50001801_71,50001802_71,50001803_71,50001805_71,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_72,,500018_72,,500018,72,1,1,1,1,,,,,,50001808,,50001800_1,50001801_72,50001802_72,50001803_72,50001805_72,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_73,,500018_73,,500018,73,1,1,1,1,,,,,,50001808,,50001800_1,50001801_73,50001802_73,50001803_73,50001805_73,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_74,,500018_74,,500018,74,1,1,1,1,,,,,,50001808,,50001800_1,50001801_74,50001802_74,50001803_74,50001805_74,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_75,,500018_75,,500018,75,1,1,1,1,,,,,,50001808,,50001800_1,50001801_75,50001802_75,50001803_75,50001805_75,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_76,,500018_76,,500018,76,1,1,1,1,,,,,,50001808,,50001800_1,50001801_76,50001802_76,50001803_76,50001805_76,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_77,,500018_77,,500018,77,1,1,1,1,,,,,,50001808,,50001800_1,50001801_77,50001802_77,50001803_77,50001805_77,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_78,,500018_78,,500018,78,1,1,1,1,,,,,,50001808,,50001800_1,50001801_78,50001802_78,50001803_78,50001805_78,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_79,,500018_79,,500018,79,1,1,1,1,,,,,,50001808,,50001800_1,50001801_79,50001802_79,50001803_79,50001805_79,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_80,,500018_80,,500018,80,1,1,1,1,,,,,,50001808,,50001800_1,50001801_80,50001802_80,50001803_80,50001805_80,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_81,,500018_81,,500018,81,1,1,1,1,,,,,,50001808,,50001800_1,50001801_81,50001802_81,50001803_81,50001805_81,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_82,,500018_82,,500018,82,1,1,1,1,,,,,,50001808,,50001800_1,50001801_82,50001802_82,50001803_82,50001805_82,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_83,,500018_83,,500018,83,1,1,1,1,,,,,,50001808,,50001800_1,50001801_83,50001802_83,50001803_83,50001805_83,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_84,,500018_84,,500018,84,1,1,1,1,,,,,,50001808,,50001800_1,50001801_84,50001802_84,50001803_84,50001805_84,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_85,,500018_85,,500018,85,1,1,1,1,,,,,,50001808,,50001800_1,50001801_85,50001802_85,50001803_85,50001805_85,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_86,,500018_86,,500018,86,1,1,1,1,,,,,,50001808,,50001800_1,50001801_86,50001802_86,50001803_86,50001805_86,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_87,,500018_87,,500018,87,1,1,1,1,,,,,,50001808,,50001800_1,50001801_87,50001802_87,50001803_87,50001805_87,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_88,,500018_88,,500018,88,1,1,1,1,,,,,,50001808,,50001800_1,50001801_88,50001802_88,50001803_88,50001805_88,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_89,,500018_89,,500018,89,1,1,1,1,,,,,,50001808,,50001800_1,50001801_89,50001802_89,50001803_89,50001805_89,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500018_90,,500018_90,,500018,90,1,1,1,1,,,,,,50001808,,50001800_1,50001801_90,50001802_90,50001803_90,50001805_90,,,3,1,32,5.5,4,0.1,0.03,0.25,,,
500106_1,,500106_1,,500006,1,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_2,,500106_2,,500006,2,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_3,,500106_3,,500006,3,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_4,,500106_4,,500006,4,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_5,,500106_5,,500006,5,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_6,,500106_6,,500006,6,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_7,,500106_7,,500006,7,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_8,,500106_8,,500006,8,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_9,,500106_9,,500006,9,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_10,,500106_10,,500006,10,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_11,,500106_11,,500006,11,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_12,,500106_12,,500006,12,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_13,,500106_13,,500006,13,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_14,,500106_14,,500006,14,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_15,,500106_15,,500006,15,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_16,,500106_16,,500006,16,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_17,,500106_17,,500006,17,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_18,,500106_18,,500006,18,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_19,,500106_19,,500006,19,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_20,,500106_20,,500006,20,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_21,,500106_21,,500006,21,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_22,,500106_22,,500006,22,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_23,,500106_23,,500006,23,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_24,,500106_24,,500006,24,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_25,,500106_25,,500006,25,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_26,,500106_26,,500006,26,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_27,,500106_27,,500006,27,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_28,,500106_28,,500006,28,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_29,,500106_29,,500006,29,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_30,,500106_30,,500006,30,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_31,,500106_31,,500006,31,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_32,,500106_32,,500006,32,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_33,,500106_33,,500006,33,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_34,,500106_34,,500006,34,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_35,,500106_35,,500006,35,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_36,,500106_36,,500006,36,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_37,,500106_37,,500006,37,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_38,,500106_38,,500006,38,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_39,,500106_39,,500006,39,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_40,,500106_40,,500006,40,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_41,,500106_41,,500006,41,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_42,,500106_42,,500006,42,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_43,,500106_43,,500006,43,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_44,,500106_44,,500006,44,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_45,,500106_45,,500006,45,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_46,,500106_46,,500006,46,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_47,,500106_47,,500006,47,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_48,,500106_48,,500006,48,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_49,,500106_49,,500006,49,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_50,,500106_50,,500006,50,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_51,,500106_51,,500006,51,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_52,,500106_52,,500006,52,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_53,,500106_53,,500006,53,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_54,,500106_54,,500006,54,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_55,,500106_55,,500006,55,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_56,,500106_56,,500006,56,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_57,,500106_57,,500006,57,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_58,,500106_58,,500006,58,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_59,,500106_59,,500006,59,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_60,,500106_60,,500006,60,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_61,,500106_61,,500006,61,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_62,,500106_62,,500006,62,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_63,,500106_63,,500006,63,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_64,,500106_64,,500006,64,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_65,,500106_65,,500006,65,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_66,,500106_66,,500006,66,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_67,,500106_67,,500006,67,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_68,,500106_68,,500006,68,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_69,,500106_69,,500006,69,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_70,,500106_70,,500006,70,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_71,,500106_71,,500006,71,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_72,,500106_72,,500006,72,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_73,,500106_73,,500006,73,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_74,,500106_74,,500006,74,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_75,,500106_75,,500006,75,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_76,,500106_76,,500006,76,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_77,,500106_77,,500006,77,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_78,,500106_78,,500006,78,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_79,,500106_79,,500006,79,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_80,,500106_80,,500006,80,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_81,,500106_81,,500006,81,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_82,,500106_82,,500006,82,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_83,,500106_83,,500006,83,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_84,,500106_84,,500006,84,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_85,,500106_85,,500006,85,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_86,,500106_86,,500006,86,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_87,,500106_87,,500006,87,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_88,,500106_88,,500006,88,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_89,,500106_89,,500006,89,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500106_90,,500106_90,,500006,90,1,,,,,,,,1,,50010609,,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
301108_1,,301108_1,,301108,1,1,,,,,54,43,"8,650",,30110810,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_2,,301108_2,,301108,2,1,,,,,64,50,"10,270",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_3,,301108_3,,301108,3,1,,,,,74,58,"11,890",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_4,,301108_4,,301108,4,1,,,,,84,67,"13,510",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_5,,301108_5,,301108,5,1,,,,,94,75,"15,130",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_6,,301108_6,,301108,6,1,,,,,104,83,"16,750",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_7,,301108_7,,301108,7,1,,,,,114,90,"18,360",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_8,,301108_8,,301108,8,1,,,,,124,99,"19,980",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_9,,301108_9,,301108,9,1,,,,,134,107,"21,600",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_10,,301108_10,,301108,10,1,,,,,145,115,"23,220",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_11,,301108_11,,301108,11,1,,,,,155,124,"24,840",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_12,,301108_12,,301108,12,1,,,,,165,131,"26,460",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_13,,301108_13,,301108,13,1,,,,,175,139,"28,070",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_14,,301108_14,,301108,14,1,,,,,185,147,"29,690",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_15,,301108_15,,301108,15,1,,,,,223,178,"35,760",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_16,,301108_16,,301108,16,1,,,,,239,191,"38,250",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_17,,301108_17,,301108,17,1,,,,,254,203,"40,740",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_18,,301108_18,,301108,18,1,,,,,270,215,"43,220",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_19,,301108_19,,301108,19,1,,,,,285,228,"45,710",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_20,,301108_20,,301108,20,1,,,,,333,266,"53,410",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_21,,301108_21,,301108,21,1,,,,,424,339,"67,940",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_22,,301108_22,,301108,22,1,,,,,443,354,"70,960",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_23,,301108_23,,301108,23,1,,,,,462,369,"73,970",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_24,,301108_24,,301108,24,1,,,,,481,384,"76,980",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
301108_25,,301108_25,,301108,25,1,,,,,525,419,"84,090",,30110808,30110811,30110801_1,,,,,,,0.8,,32,5.5,12,0.3,0.25,0.25,,,
