key,Remarks,ModelActionName,Id,SkillName,ReleaseType,EffectBeginName,EffectBeginBindPoint,EffectBeginDelay,EffectBeginDuration,LoopModelAction,EffectLoopName,EffectLoopBindPoint,EffectLoopTime,LoopReleaseModelAction,EffectLoopReleaseName,EffectLoopReleaseBindPoint,EffectFlyName,EffectFlyStartPoint,EffectFlySpeed,EffectFlyTime,EffectFlyDelay,EffectFlyCombo,EffectFlyEndPoint,EffectEndName,EffectEndPoint,EffectEndDelay,EffectEndDuration,HitEffectName,HitEffectPoint,HiteffectDuration,Type,EffectFlyType,EffectFlyAngle,EffectTargetType,EffectTargetNumber,BulletTargetType,BulletTargetParam,AoeType,TargetType,RandomLimit,CD,StartCDTime,TotalTime,Priority,Distance,FindTargetDistance,HitType,Buff,Vampire,EnergyRecovery,MagicEnergyRecovery,HideHeros,MarkTimeDuration,Description,Icon,Atlas,Voice,BeginEffectSound,EffectSound,EndEffectSound,HitSound
30101800,,attack,30101800,金币副本boss普攻,,,,,4,,,,,,,,Common/Cube,,,0.15,0.6,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.5,5,16,12,,,,,,1,,金币副本boss普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30101801,,skill01,30101801,金币副本boss必杀,,"fx_301018_skill01_begin,fx_301018_skill01",,,4,,,,,,,,Common/Cube,,,0.18,1,,,,,,,Common/Hit,hit,1.5,2,5,,3,,2,10,,1,5,4,,3,1,26,12,,,,,,1,,必杀,Skill/skill_002,Icon,,Skill/sound_30100901_01.mp3|0,Skill/sound_20000901_01.mp3|0,,
30101809,,die,30101809,,,,,,8,,,,,,,,,,,,,,1,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,死亡,,,,,,,
30101810,,idle,30101810,,,,,,8,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,入场,,,,,,,
30110100,,attack,30110100,吞噬怪普攻,,301001_attack,,,3,,,,,,,,Common/Cube,,,0.1,,"1.3,",1,,,,2,Common/Hit_Big,hit,0.8,1,5,,1,2,1,,1,1,5,3,,2.5,,6,12,,,,,,1,,普通攻击，近战,,,,,,,Skill/sound_30100100_01.mp3|0
30110101,,skill01,30110101,吞噬怪技能1,,301001_skill01,,,4,,,,,,,,Common/Cube,,,0.2,1.5,"1.5,0.3,0.3",1,,,,2,Common/Hit,hit,0.8,2,5,,1,,3,10,1,1,5,1,,3.5,,6,12,,,,,,1,,技能攻击,,,,Role/voice_30110108_02.mp3|1,,,
30110102,,skill02,30110102,吞噬怪技能2,,301001_skill02,,,10,,,,,,,,Common/Cube,,,0.2,1.8,,1,,,,2,Common/Hit,hit,0.8,3,5,,1,,3,10,1,1,5,3.5,,3.5,,6,12,,,,,,1,,技能攻击,,,,Skill/voice_30100101_01.mp3|0,,,Skill/sound_30100100_01.mp3|0
30110103,,skill03,30110103,吞噬怪技能3,,301001_skill03,,,2,,,,,,,,Common/Cube,,,0.2,0.85,,1,,,,2,Common/Hit,hit,0.8,3,5,,1,,3,10,1,1,5,4,,3.5,,6,12,,,,,,1,,技能攻击,,,,Skill/voice_30100101_01.mp3|0,,,Skill/sound_30100100_01.mp3|0
30110108,,enter,30110108,吞噬怪入场,,"301001_enter,301001_enter_Neck",,,9,,,,,,,,,,,,,,1,,,,,,,,5,1,60,1,,1,1,1,1,5,0.5,,1,1,1,12,1,1,,,,1,,,,,,Skill/sound_30100108_1.mp3|3.4,,,
30110109,,die,30110109,裂地之拳死亡,,,,,5,,,,,,,,,,20,,2.5,,,,,,,,,1.5,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,裂地之拳死亡,,,,Skill/sound_30100109_1.mp3|0.8,,,
30110110,,idle,30110110,吞噬怪入场,,,,,9,,,,,,,,,,,,,,1,,,,,,,,5,1,60,1,,1,1,1,1,5,0.5,,1,1,1,12,1,1,,,,1,,,,,,,,,
30110200,,attack,30110200,天空领主普攻,,,,,2,,,,,,,,fx_301002_attack,fx_01,20,,0.3,,1,,,,,Common/Hit,hit,0.8,1,,,1,2,1,,1,1,5,3,,2,5,16,12,,,,,,1,,天空领主普攻,,,,,Skill/sound_30000201_02.mp3|0,,Skill/sound_30000101_01.mp3|0
30110201,,skill01,30110201,天空领主技能1,,"fx_301002_skill01_begin,fx_301002_skill01",,,1.5,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,,Common/Hit,hit,0.8,2,5,,3,,3,10,,1,5,1,,3.5,1,8,12,,,,,,1,,天空领主普攻,,,,,Skill/sound_30000201_02.mp3|0,,Skill/sound_30000101_01.mp3|0
30110202,,skill02,30110202,天空领主技能2,,fx_301002_skill02,,,2,,,,,,,,Common/Cube,,,0.2,0.35,,1,,,,,Common/Hit,hit,0.8,3,5,,1,,1,,1,1,5,4,,3.5,2,16,12,,,,,,1,,天空领主普攻,,,,,Skill/sound_30000201_02.mp3|0,,Skill/sound_30000101_01.mp3|0
30110208,,enter,30110208,天空领主入场,,fx_301002_enter,,,6,,,,,,,,,,,,,,1,,,,,,,,5,1,60,1,,1,1,1,1,5,0.5,,1,1,1,12,1,1,,,,1,,,,,,,,,
30110210,,idle,30110210,天空领主入场,,,,,6,,,,,,,,,,,,,,1,,,,,,,,5,1,60,1,,1,1,1,1,5,0.5,,1,1,1,12,1,1,,,,1,,,,,,,,,
30110300,,attack,30110300,九头龙普攻,,,,,2,,,,,,,,Common/Cube,,,0.1,0.3,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,4,5,10,12,,,,,,1,,九头龙普攻,Skill/skill_002,Icon,,,,,Skill/sound_30100300_01.mp3|0
30110301,,skill01,30110301,九头龙必杀,,301003_skill01,"fx_01,",,2,,,,,,,,Common/Cube,,,0.2,0.6,,1,,,,2,Common/Hit,hit,0.8,2,5,,3,,3,10,,1,5,1,,3,1,16,12,,,,,,1,,九头龙必杀,Skill/skill_002,Icon,,Skill/sound_30110300_01.mp3|0.5,,,
30110308,,enter,30110308,九头龙入场,,"fx_301003_enter,fx_301003_enter_01",",fx_01",,5,,,,,,,,,,20,,2.5,,,fx_301003_enter_02,,,,,,1.5,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,九头龙入场,,,,"Role/voice_30100308_06.mp3|0,Role/voice_30100308_02.mp3|3.25",,,
30110309,,die,30110309,九头龙死亡,,,,,5,,,,,,,,,,20,,2.5,,,,,,,,,1.5,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,九头龙入场,,,,Role/voice_30100308_03.mp3|0,,,
30110310,,idle,30110310,九头龙入场,,,",fx_01",,5,,,,,,,,,,20,,2.5,,,fx_301003_enter_02,,,,,,1.5,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,九头龙入场,,,,,,,
30110800,,attack,30110800,,,fx_301108_attack,,,8,,,,,,,,Common/Cube,,,0.15,0.35,,,,,,,Common/Hit,hit,2,1,5,,1,2,1,,1,1,5,3,,2.8,5,4,12,,,,,,1,,苍穹守卫换色普攻,Skill/skill_002,Icon,,Skill/sound_30100800_1.mp3|0,,,
30110801,,skill01,30110801,,,fx_301108_skill01,,,8,,,,,,,,Common/Cube,,,0.15,,"0.3,0.4,1.4",,,,,,Common/Hit,hit,2,2,5,,3,,2,10,,1,5,1,,4.5,1,18,12,,,,,,1,,苍穹守卫换色必杀,Skill/skill_002,Icon,,Skill/sound_30100801_1.mp3|0,,,
30110808,,enter,30110808,,,301108_enter,,,4,,,,,,,,,,,,,,,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,苍穹守卫换色入场,,,,Skill/sound_30100808_1.mp3|0,,,
30110809,,die,30110809,,,,,,10,,,,,,,,,,,,,,,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,苍穹守卫换色死亡,,,,Skill/sound_30100809_1.mp3|0,,,
30110810,,idle,30110810,,,,,,4,,,,,,,,,,,,,,,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,苍穹守卫换色入场,,,,,,,
30110811,,die1,30110811,,,,,,10,,,,,,,,,,,,,,,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,苍穹守卫换色死亡,,,,Role/voice_30100308_03.mp3|0,,,
30121100,,attack,30121100,,,fx_301011_attack,,,6,,,,,,,,Common/Cube,,,0.2,0.55,,1,,,,4,fx_301011_attack_Hit,hit,1.5,1,5,,1,3,1,,1,1,5,3,,4,5,10,12,,,,,,1,,普攻,Skill/skill_002,Icon,,,,,Skill/sound_30100100_01.mp3|0
30121101,,skill01,30121101,,,fx_301011_skill01,,,8,,,,,,,,Common/Cube,,,0.2,,"1.5,0.2,0.2,0.25,0.2,0.15",1,,,,,Common/Hit,hit,1.5,2,5,,3,,2,10,,1,5,1,,3,1,26,12,,,,,,1,,必杀,Skill/skill_002,Icon,,Skill/sound_30100901_01.mp3|0,,,Skill/sound_20400102_01.mp3|0
30121108,,enter,30121108,,,fx_301011_enter,,,3.5,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,入场,,,,"Role/voice_30101108_01.mp3|0,Skill/sound_30100401_01.mp3|0.8,Skill/sound_30100100_01.mp3|2.5,Skill/sound_30100100_01.mp3|2.8",,,
30121109,,die,30121109,,,fx_301011_die,,,8,,,,,,,,,,,,,,,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,死亡,,,,Role/voice_30100308_03.mp3|0,,,
30121110,,idle,30121110,,,,,,8,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,入场,,,,,,,
10000110,,attack,10000110,剧情用初始男普攻,,fx_100001_attack,,,2,,,,,,,,Common/Cube,,,0.2,,0.2,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,1,0.1,2.2,5,4,36,,,,,,1,1,普通攻击，近战,,,,,,,Skill/sound_10000100_01.mp3|0
10000111,,skill01,10000111,剧情用初始男必杀,,"fx_100001_skill01,fx_100001_jian_01",",fx_02,",,6,,,,,,,,Common/Cube,,,0.1,,2.1,1,,,,,fx_100001_skill01_Hit,hit,0.8,2,5,,3,,2,16,,1,5,23.5,,5,1,6,36,,,,,,,1,必杀，前方范围攻击,Skill/skill_002,Icon,Role/voice_10000101_1.mp3|0,Skill/sound_10000101_1.mp3|0,,,
10000112,,skill02,10000112,剧情用初始男技能1,,fx_100001_skill02,,,2,,,,,,,,Common/Cube,,,0.2,,"0.1,0.48",1,,,,,fx_100001_skill02_Hit,hit,0.8,3,5,,3,,2,12,,1,5,13.5,,3,2,4,36,,500001,,,,1,1,自动技能，范围攻击,Skill/skill_006,Icon,,Skill/sound_10000102_1.mp3|0,,,
10100110,,attack,10100110,剧情用初始女普攻,,fx_101001_attack,,,2,,,,,,,,Common/Cube,,,0.2,,0.4,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,1,0.1,2.2,5,4,36,,,,,,1,1,普通攻击，近战,,,,,,,Skill/sound_10000100_01.mp3|0
10100111,,skill01,10100111,剧情用初始女必杀,,fx_101001_skill01,,,4,,,,,,,,Common/Cube,,,0.1,,"1.7,0.2,0.5",1,,,,,fx_101001_skill01_Hit,hit,0.8,2,5,,3,,2,16,,1,5,23.5,,5,1,6,36,,,,,,,1,必杀，前方范围攻击,Skill/skill_002,Icon,Role/voice_10100101_1.mp3|0,Skill/sound_10100101_1.mp3|0,,,
10100112,,skill02,10100112,剧情用初始女技能1,,fx_101001_skill02,,,3,,,,,,,,Common/Cube,,,0.2,,"0.25,0.4,0.4",1,,,,,fx_101001_skill01_Hit,hit,0.8,3,5,,3,,2,16,,1,5,13.5,,3,2,4,36,,,,,,1,1,自动技能，范围攻击,Skill/skill_006,Icon,,Skill/sound_10100102_1.mp3|0,,,
20100110,,attack,20100110,剧情用杨戬普攻,,fx_201001_attack,,,2,,,,,,,,Common/Cube,,,0.18,,"0.6,",1,,,1.2,4,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,0.92,,2.4,5,4,36,,,1,,,1,1,剧情用杨戬普攻,,,,,,,Skill/sound_20100101_01.mp3|0
20100111,,skill02,20100111,破碎·三川尽,,fx_201001_skill02,,,6,,,,,,,,Common/Cube,,,0.15,,"0.82,0.55,0.3,0.65",1,,,1.2,4,fx_201001_skill02_hit,hit,0.8,2,5,,3,,2,16,,1,5,23.62,,2,2,4,36,,,,,,1,0.7,剧情用杨戬普攻,,,Role/voice_201001_2.mp3|0,Skill/sound_20100101_1.mp3|0,,,
20100112,,skill01,20100112,破碎·罡返,,fx_201001_skill01,,,3,,,,,,,,Common/Cube,,,0.18,1.1,,,,,,,fx_201001_hit,hit,0.8,3,5,,1,,1,,1,1,5,10.62,12,4.2,1,4,36,,,,,,1,1,新月横扫,Skill/skill_002,Icon,,Skill/sound_20100102_1.mp3|0,,,
20100113,,,20100113,天眼,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,杨戬被动1,Skill/skill_002,Icon,,,,,
20100114,,,20100114,破碎·奔雷,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,被动技能2,Skill/skill_009,Icon,,,,,
20200110,,attack,20200110,剧情用姜子牙普攻,,202001_attack_fly,,,1,,,,,,,,Common/Cube,,,0.2,,,,,,,2,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,1.12,,2.4,5,8,36,,,,,,1,1,普通攻击，近战,,,,,,,Skill/sound_20200101_01.mp3|0
20200111,,skill01,20200111,狂风绝息,,fx_202001_skill01_pre,"fx_04,",,4,,,,,,,,fx_202001_skill01_Taijiyu_fly,fx_04,,1.5,,2,1,fx_202001_skill01_end,,3.3,3,,,,2,5,,1,,2,1.5,,1,1,10.82,,5,1,16,36,,20200111,,,,1,1.5,必杀技能攻击,Skill/skill_004,Icon,Role/voice_202001_2.mp3|0,Skill/sound_20200101_1.mp3|0,Skill/sound_20200101_fly.mp3|0,,
20200112,,skill02,20200112,风之障壁,,fx_202001_skill02_01,fx_03,0.1,1,,,,,,,,fx_202001_skill02_taijiyu_fly,fx_03,,1,1,,,,,,,fx_202001_skill02_01_end,bind_root,1,3,5,,1,2,1,,1,1,1,4.32,,3,2,16,36,,,,,,1,1,技能攻击1,Skill/skill_007,Icon,,Skill/sound_20200102_1.mp3|0,,,
20200113,,,20200113,姜子牙被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,1,技能攻击2,Skill/skill_001,Icon,,,,,
20200114,,,20200114,姜子牙被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,被动技能2,Skill/skill_009,Icon,,,,,
20400110,,attack,20400110,剧情用龙吉普攻,,,,,2,,,,,,,,fx_204001_attack_fly,fx_01,10,,0.35,,1,,,,4,fx_204001_attack_Hit,hit,1.5,1,,,1,,1,,1,1,5,1.28,,2.5,5,8,36,,,,,,1,1,剧情用龙吉普攻,,,,,,,Skill/sound_20400101_01.mp3|0
20400111,,skill01,20400111,剧情用龙吉必杀,,fx_204001_skill01_hp,,,4,,,,,,,,Common/Cube,,,0.15,1.1,,1,,,0.7,5,,,0.8,2,5,,2,,1,16,,,1,23.08,,5,1,8,36,1,20400101,,,,1,1,剧情用龙吉必杀,Skill/skill_003,Icon,Role/voice_20400101_1.mp3|0,"Skill/sound_20400101_1.mp3|0,Skill/sound_20400101_hit.mp3|1.2",,,
20400112,,skill02,20400112,晨露,,fx_204001_skill04_pre,,,4,,,,,,,,fx_204001_skill04_fly,,10,,0.8,,1,fx_204001_skill04,,,5,,,,3,,,4,,1,,1,,5,10.08,,3,2,16,36,1,,,,,1,1,剧情用龙吉技能1,Skill/skill_001,Icon,,"Skill/sound_20400102_1.mp3|0,Skill/sound_20400102_hit.mp3|0.8",,,
20400113,,,20400113,雾露,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,龙吉被动技能1,Skill/skill_005,Icon,,,,,
20400114,,skill02,20400114,雾气护盾,,fx_204001_skill04_pre,,,4,,,,,,,,Common/Cube,,,0.2,,,1,,,,,,,,3,5,,2,,1,,1,,1,12,12,2,,16,12,1,,,,,1,1,龙吉入场技能,Skill/skill_005,Icon,,,,,
20200210,,attack,20200210,剧情用哪吒普攻,,202002_attack,,,2,,,,,,,,Common/Cube,,,0.15,0.4,,1,,,,,202002_hit,hit,1,1,5,,1,,1,,1,1,5,1.16,,2.1,5,8,36,,,,,,1,1,普通攻击，近战,,,,,,,Skill/sound_20200201_01.mp3|0
20200211,,skill01,20200211,死亡混天绫,,"202002_skill01_begin,202002_skill01_begin_lefthand",",fx_lefthand,",1.3,2,,,,,,,,Common/Cube,,,0.2,3,,1,202002_skill01,,1.7,3.1,202002_skill01_hit,hit,1,2,5,,3,,2,16,,1,5,23.26,,5,1,12,36,,,,,,1,1.1,技能攻击1,Skill/skill_003,Icon,Role/voice_20200201_1.mp3|0,Skill/sound_20200201_1.mp3|0,,,
20200212,,skill02,20200212,乾坤圈,,"fx_202002_skill02_1,fx_202002_skill02_2",,,4,,,,,,,,Common/Cube,,,0.1,0.7,"0.5,0.3,0.3",,,,,,202002_hit,hit,1,3,5,,3,,3,16,1,1,5,10.26,12,2.7,2,16,36,,,,,,1,1,技能攻击2,Skill/skill_004,Icon,,Skill/sound_20200202_1.mp3|0,,,
20200213,,,20200213,被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,技能3,Skill/skill_005,Icon,,,,,
20200214,,,20200214,被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,技能3,Skill/skill_005,Icon,,,,,
30102009,,die,30102009,财神爷死亡,,,,,0.5,,,,,,,,Common/Cube,,,0.25,0.2,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,1,1.5,,2.1,5,8,8,,,,,,1,,财神爷普攻,,,,,,,
30102000,,attack,30102000,财神爷普攻,,,,,1,,,,,,,,fx_301020_attack,,10,,0.8,,1,,,,,Common/Gold_01,bind_root,0.8,1,,,1,,1,,1,1,5,2,,2.2,5,8,8,,,,,,1,,财神爷普攻,,,,,,,Skill/sound_30102000_hit.mp3|0
30102001,,skill01,30102001,财神爷技能1,,"fx_301020_skill01_pre,fx_301020_skill01","fx_01,bind_root",,8,,,,,,,,,,,,,,,,,,,,,,3,,,1,,1,,1,,5,16,,10,1,8,12,,,,,,,1,财神爷技能1,,,,Skill/sound_30102003_1.mp3|0,,Skill/sound_30102003_end.mp3|0,
30102002,,skill02,30102002,财神爷技能2,,"fx_301020_skill02_pre,fx_301020_skill02_righthand",,,2,,,,,,,,Common/Cube,,,0.3,,1.8,1,,,,,fx_301020_skill02_hit,bind_root,2,3,5,,2,,1,6,,1,1,12,,4.8,2,8,12,,,,,,1,,财神爷技能2,,,,Skill/sound_30102002_1.mp3|0,,,Skill/sound_30102002_hit.mp3|0
30102003,,skill03_begin,30102003,财神爷技能3,2,fx_301020_skill01_pre,fx_01,,3,skill03_loop,fx_301020_skill03_loop,bind_root,6,skill03_loop_release,,,Common/Cube,,,0.25,,"0.5,0.5,0.5,0.5,0.5,0.5,0.5",,,,,,fx_301020_drop,,0.8,2,5,,3,,3,10,,1,5,16,,10,3,8,15,,,,,,1,,财神爷技能3,,,,Skill/sound_30102001_1.mp3|0,Skill/sound_30102001_loop.mp3|0,,
30002910,,enter,30002910,小财神入场,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
30002911,,die,30002911,小财神死亡,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,6,,,3,,1,10,1,,5,1,,3,,1,12,,,,,,1,,小财神死亡,,,,,,,
30109900,,attack,30109900,首战boss普攻,,fx_301099_attack,,,6,,,,,,,,Common/Cube,,,0.2,1,,1,,,,,Common/Hit,hit,0.8,1,5,,3,,2,24,,1,5,3.2,,2.8,5,6,36,,,,,,1,,普攻,Skill/skill_002,Icon,,Skill/sound_30109900_1.mp3|0,,,Skill/sound_30109900_hit.mp3|0
30109901,,skill01,30109901,首战boss必杀,,fx_301099_skill01,fx_02,,6,,,,,,,,Common/Cube,,,0.2,0.2,"1.5,0.4,0.4,0.4,0.35,0.35,0.3",1,,,,4,Common/Hit,hit,0.8,3,5,,3,,2,12,,1,5,8,,4.5,1,18,36,,,,,,1,,必杀,Skill/skill_002,Icon,,Skill/sound_30109901_1.mp3|0,,,Skill/sound_30109901_hit.mp3|0
30109903,,,30109903,首战boss世界boss被动,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,李靖被动1,Skill/skill_004,Icon,,,,,
30109908,,enter,30109908,首战boss入场,,"fx_301099_enter,fx_301099_enter_Head",",fx_01",,6,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,2,,3,1,1,36,,,,,,1,,入场,,,,Skill/sound_30109908_1.mp3|0,,,
30109909,,die,30109909,首战boss死亡,,effect_301099_01,,,6,,,,,,,,,,,,,,1,,,,,,,,6,,,3,,1,10,1,,5,2,,6,1,1,36,,,,,,1,,死亡,,,,Skill/sound_30109909_1.mp3|0,,,
40000100,,attack,40000100,金吒普攻,,fx_200001_attack_pre,,,4,,,,,,,,fx_200001_attack_fly,,10,,0.8,,,,,,,fx_200001_attack_hit,hit,2,1,1,35,6,,1,,1,1,1,2.7,,2.2,5,4,12,,,,,,1,,金吒普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000100_01.mp3|0
40000101,,skill01,40000101,金吒必杀,,"fx_200001_skill01_begin,fx_200001_skill01_bengin1,fx_200001_skill01_01",,,4,,,,,,,,Common/Cube,,,0.15,2.6,,,fx_200001_skill01,,0.4,4,Common/Hit,hit,1.5,2,5,,6,3,1,,1,1,5,12.5,,5,1,10,12,,,,,,1,,金吒必杀,Skill/skill_002,Icon,Role/voice_200001_2.mp3|0,Skill/sound_20000101_1.mp3|0,,,
40000102,,skill02,40000102,金吒技能1,,fx_200001_skill01_begin,bind_root,,2,,,,,,,,Common/Cube,,,0.1,,,,,,,,Common/Hit,hit,,3,5,,1,,1,,1,,1,10.8,12.5,2,2,8,6,,20000101,,,,1,,金吒技能1,Skill/skill_002,Icon,,Skill/sound_20000102_1.mp3|0,,,
40000103,,,40000103,金吒被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,金吒韦被动技能1,Skill/skill_005,Icon,,,,,
40000104,,,40000104,金吒被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,金吒被动技能2,Skill/skill_005,Icon,,,,,
40000200,,attack,40000200,杨森普攻,,fx_200002_attack,,,4,,,,,,,,Common/Cube,,,0.15,0.35,,,,,,,fx_200002_skill_hit,hit,0.8,1,5,,1,,1,,1,1,1,1.8,,2.2,5,4,6,,,,,,1,,杨森普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000200_01.mp3|0
40000201,,skill01,40000201,杨森必杀,,"fx_200002_skill01,fx_200002_skill01_lefthand",,,6,,,,,,,,Common/Cube,,,0.1,2.8,,,,,,,fx_200002_skill01_hit01,hit,0.8,2,5,,3,,3,16,,1,5,12.5,,5,1,16,12,,,,,,1,,杨森必杀,Skill/skill_002,Icon,Role/voice_200002_2.mp3|0,Skill/sound_20000201_1.mp3|0,,,
40000202,,skill02,40000202,杨森技能1,,"fx_200002_skill02_pre,fx_200002_skill02_pre_rush",,,4,,,,,,,,Common/Cube,,,0.15,0.3,,,fx_200002_skill02,,,4,fx_200002_skill02_hit,hit,0.8,8,5,,1,,1,24,1,1,1,1.5,,2.3,2,24,12,,500001,,,,1,,杨森技能1,,,,Skill/sound_20000202_1.mp3|0,,,
40000203,,,40000203,杨森被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,杨森被动技能1,Skill/skill_005,Icon,,,,,
40000204,,,40000204,杨森被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,杨森被动技能2,Skill/skill_005,Icon,,,,,
40000300,,attack,40000300,韦护普攻,,fx_200003_attack,,,3,,,,,,,,Common/Cube,,,0.1,0.2,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,1,3.6,,2.2,5,4,6,,,,,,1,,韦护普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000300_01.mp3|0
40000301,,skill01,40000301,韦护必杀,,fx_200003_skill01_01,,,5,,,,,,,,Common/Cube,,12,,1.4,,,,,,4,fx_200003_skill01_hit,hit,2.5,2,3,,11,,3,,,1,1,12.5,,5,1,6,10,,,,,,1,,韦护必杀,Skill/skill_002,Icon,Role/voice_200003_2.mp3|0,Skill/sound_20000301_1.mp3|0,,,
40000302,,skill02,40000302,韦护技能1,,fx_200003_skill02,,,3,,,,,,,,Common/Cube,,,0.2,0.7,,,,,,,Common/Hit,hit,1.5,3,5,,3,,2,3,,1,1,14.4,3,2.1,2,4,8,,500042,,,,1,,韦护技能1,Skill/skill_002,Icon,,Skill/sound_20000302_1.mp3|0,,,
40000303,,,40000303,韦护被动技能1,,,,,,,,,,,,,Common/Cube,,,0.2,,,,,,,,,hit,2,7,5,,1,,,,,,100,2,,,3,4,5,1,20000331,,,,1,,韦护被动技能1,Skill/skill_005,Icon,,,,,
40000304,,,40000304,韦护被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,韦护被动技能2,Skill/skill_005,Icon,,,,,
40000400,,attack,40000400,魔礼海普攻,,,,,4,,,,,,,,fx_200004_attack_fly,,15,,0.55,,1,,,,,fx_200004_hit,hit,1.5,1,,,1,,1,,1,1,5,2.55,,2.1,5,8,12,,,,,,1,,魔礼海普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000400_01.mp3|0
40000401,,skill01,40000401,魔礼海必杀,,"fx_200004_skill01,fx_200004_skill01_righthand",,,4,,,,,,,,fx_200004_skill01_fly,,15,,,"1.8,0.6,0.6",1,,,,,fx_200004_skill01_hit,hit,1.5,2,,,2,,1,10,1,1,1,12.5,,5,1,16,12,,,,,,1,,魔礼海必杀,Skill/skill_002,Icon,Role/voice_20000401_1.mp3|0,Skill/sound_20000401_1.mp3|0,,,
40000402,,skill02,40000402,魔礼海技能1,,fx_200004_skill02,,,4,,,,,,,,Common/Cube,,,0.15,1,,1,,,,,fx_200004_skill01_hit,hit,1.5,3,5,,7,,1,,1,1,1,10.2,2.5,2.6,2,20,12,,,,,,1,,魔礼海技能1,Skill/skill_002,Icon,,Skill/sound_20000402_1.mp3|0,,,
40000403,,,40000403,魔礼海被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,魔礼海韦被动技能1,Skill/skill_005,Icon,,,,,
40000404,,,40000404,魔礼海被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,魔礼海被动技能2,Skill/skill_005,Icon,,,,,
